source	target	source.symbol	target.symbol	MI	pearson	spearman	slope	p-value
ENSG00000130592	ENSG00000130811	LSP1	EIF3G	0.3694	0.1083	0.1902	0.1067	0.3486
ENSG00000130592	ENSG00000131149	LSP1	GSE1	0.3902	0.2658	0.3353	0.1935	0.0195
ENSG00000130592	ENSG00000133789	LSP1	SWAP70	0.3553	-0.0292	-0.0082	-0.0295	0.8010
ENSG00000130592	ENSG00000135924	LSP1	DNAJB2	0.3653	0.2035	0.1383	0.1439	0.0758
ENSG00000130592	ENSG00000137076	LSP1	TLN1	0.3665	0.4436	0.4029	0.4343	0.0001
ENSG00000130592	ENSG00000140264	LSP1	SERF2	0.3524	0.0258	0.1669	0.0098	0.8240
ENSG00000130592	ENSG00000141522	LSP1	ARHGDIA	0.4038	0.2407	0.2290	0.2433	0.0350
ENSG00000130592	ENSG00000149187	LSP1	CELF1	0.3533	0.0245	0.0087	0.0246	0.8327
ENSG00000130592	ENSG00000153046	LSP1	CDYL	0.3762	0.3030	0.3854	0.2305	0.0074
ENSG00000130592	ENSG00000158006	LSP1	PAFAH2	0.4178	0.2184	0.3641	0.0870	0.0563
ENSG00000130592	ENSG00000162144	LSP1	CYB561A3	0.3440	0.1942	0.2209	0.2034	0.0905
ENSG00000130592	ENSG00000168958	LSP1	MFF	0.3112	0.3008	0.3067	0.2692	0.0079
ENSG00000130592	ENSG00000169689	LSP1	CENPX	0.3512	0.1063	0.0062	0.0648	0.3575
ENSG00000130592	ENSG00000169976	LSP1	SF3B5	0.3850	0.2875	0.1963	0.2889	0.0112
ENSG00000130592	ENSG00000170571	LSP1	EMB	0.3579	0.2498	0.3147	0.2380	0.0284
ENSG00000130592	ENSG00000173486	LSP1	FKBP2	0.3630	0.3164	0.4392	0.2925	0.0051
ENSG00000130592	ENSG00000174574	LSP1	AKIRIN1	0.3841	0.3167	0.2017	0.2987	0.0050
ENSG00000130592	ENSG00000181817	LSP1	LSM10	0.3396	0.0029	0.0136	0.0029	0.9803
ENSG00000130592	ENSG00000196628	LSP1	TCF4	0.4243	0.3220	0.3561	0.3338	0.0043
ENSG00000130592	ENSG00000204387	LSP1	C6orf48	0.3631	-0.1033	-0.2229	-0.1039	0.3713
ENSG00000130592	ENSG00000213145	LSP1	CRIP1	0.3842	0.2024	0.2989	0.1642	0.0775
ENSG00000130592	ENSG00000213654	LSP1	GPSM3	0.3772	0.1734	0.1940	0.1570	0.1314
ENSG00000130592	ENSG00000232119	LSP1	MCTS1	0.3577	0.1580	0.1682	0.1439	0.1698
ENSG00000130592	ENSG00000240065	LSP1	PSMB9	0.4180	-0.1483	-0.0710	-0.1531	0.1980
ENSG00000130669	ENSG00000172534	PAK4	HCFC1	0.3663	-0.0688	-0.0693	-0.0688	0.5523
ENSG00000130714	ENSG00000142279	POMT1	WTIP	0.3731	0.4124	0.4108	0.1801	0.0002
ENSG00000130717	ENSG00000108091	UCK1	CCDC6	0.3867	0.0170	0.0139	0.0199	0.8836
ENSG00000130734	ENSG00000055130	ATG4D	CUL1	0.4109	0.4347	0.4360	0.3890	0.0001
ENSG00000130734	ENSG00000111679	ATG4D	PTPN6	0.3779	0.0163	-0.2004	0.0244	0.8882
ENSG00000130810	ENSG00000075790	PPAN	BCAP29	0.4137	0.5266	0.5281	0.5964	0.0000
ENSG00000130810	ENSG00000144224	PPAN	UBXN4	0.4064	0.0016	-0.0319	0.0026	0.9890
ENSG00000130816	ENSG00000136490	DNMT1	LIMD2	0.3477	-0.1301	-0.2189	-0.1275	0.2593
ENSG00000130827	ENSG00000128739	PLXNA3	SNRPN	0.3642	-0.0841	-0.1489	-0.1400	0.4670
ENSG00000130827	ENSG00000172216	PLXNA3	CEBPB	0.2913	0.3119	0.3024	0.4441	0.0058
ENSG00000130827	ENSG00000198707	PLXNA3	CEP290	0.3099	-0.1390	-0.1397	-0.1525	0.2279
ENSG00000130830	ENSG00000147912	MPP1	FBXO10	0.4108	0.4888	0.4831	0.9605	0.0000
ENSG00000131023	ENSG00000146574	LATS1	CCZ1B	0.4603	0.5417	0.5408	0.5708	0.0000
ENSG00000131023	ENSG00000154945	LATS1	ANKRD40	0.3831	0.1596	0.1704	0.1292	0.1656
ENSG00000131100	ENSG00000076108	ATP6V1E1	BAZ2A	0.3580	0.2455	0.2154	0.2685	0.0314
ENSG00000131100	ENSG00000076604	ATP6V1E1	TRAF4	0.3341	0.3757	0.4087	0.3350	0.0008
ENSG00000131100	ENSG00000076662	ATP6V1E1	ICAM3	0.3763	0.2908	0.1547	0.3366	0.0103
ENSG00000131100	ENSG00000079263	ATP6V1E1	SP140	0.4165	-0.1244	-0.2095	-0.1413	0.2810
ENSG00000131100	ENSG00000089248	ATP6V1E1	ERP29	0.3557	0.2584	0.3515	0.2505	0.0233
ENSG00000131100	ENSG00000100380	ATP6V1E1	ST13	0.3738	-0.0426	-0.1585	-0.0471	0.7131
ENSG00000131100	ENSG00000103275	ATP6V1E1	UBE2I	0.3604	0.0436	-0.1217	0.0496	0.7068
ENSG00000131100	ENSG00000110057	ATP6V1E1	UNC93B1	0.3831	0.3813	0.3386	0.4389	0.0006
ENSG00000131100	ENSG00000110080	ATP6V1E1	ST3GAL4	0.3630	0.3428	0.3827	0.1325	0.0023
ENSG00000131100	ENSG00000121895	ATP6V1E1	TMEM156	0.3824	-0.4245	-0.4237	-0.4920	0.0001
ENSG00000131100	ENSG00000129515	ATP6V1E1	SNX6	0.4177	0.3772	0.2735	0.4158	0.0007
ENSG00000131100	ENSG00000140299	ATP6V1E1	BNIP2	0.3611	0.3360	0.3028	0.3554	0.0028
ENSG00000131100	ENSG00000143761	ATP6V1E1	ARF1	0.3572	0.3107	0.2682	0.3484	0.0060
ENSG00000131100	ENSG00000145050	ATP6V1E1	MANF	0.3836	0.3869	0.4148	0.3523	0.0005
ENSG00000131100	ENSG00000148700	ATP6V1E1	ADD3	0.3199	0.0589	-0.0366	0.0705	0.6111
ENSG00000131100	ENSG00000149781	ATP6V1E1	FERMT3	0.3807	0.4923	0.5097	0.4864	0.0000
ENSG00000131100	ENSG00000184007	ATP6V1E1	PTP4A2	0.4099	0.0956	-0.1383	0.0985	0.4082
ENSG00000131100	ENSG00000184900	ATP6V1E1	SUMO3	0.4147	0.3011	0.2974	0.2952	0.0078
ENSG00000131100	ENSG00000185507	ATP6V1E1	IRF7	0.3817	0.3715	0.3405	0.4076	0.0009
ENSG00000131100	ENSG00000263465	ATP6V1E1	SRSF8	0.3431	0.1027	0.0120	0.1091	0.3741
ENSG00000131236	ENSG00000088833	CAP1	NSFL1C	0.3574	-0.2020	-0.1812	-0.1719	0.0781
ENSG00000131236	ENSG00000091164	CAP1	TXNL1	0.4125	0.1355	0.2402	0.1164	0.2401
ENSG00000131236	ENSG00000100650	CAP1	SRSF5	0.3233	-0.1972	-0.1436	-0.0979	0.0856
ENSG00000131236	ENSG00000100836	CAP1	PABPN1	0.4505	0.1555	0.1986	0.1541	0.1770
ENSG00000131236	ENSG00000101421	CAP1	CHMP4B	0.3376	0.3129	0.3287	0.2451	0.0056
ENSG00000131236	ENSG00000102710	CAP1	SUPT20H	0.3500	0.1718	0.0537	0.1479	0.1353
ENSG00000131236	ENSG00000102786	CAP1	INTS6	0.4060	0.0946	0.0978	0.0958	0.4133
ENSG00000131236	ENSG00000105993	CAP1	DNAJB6	0.3474	0.0421	0.1167	0.0403	0.7160
ENSG00000131236	ENSG00000106153	CAP1	CHCHD2	0.4342	0.1414	0.0961	0.1220	0.2198
ENSG00000131236	ENSG00000107223	CAP1	EDF1	0.3777	0.2372	0.3123	0.1895	0.0378
ENSG00000131236	ENSG00000112739	CAP1	PRPF4B	0.4041	0.0665	-0.0269	0.0633	0.5656
ENSG00000131236	ENSG00000117523	CAP1	PRRC2C	0.3641	0.1607	0.0265	0.1461	0.1626
ENSG00000131236	ENSG00000118412	CAP1	CASP8AP2	0.3410	0.3060	0.4249	0.2156	0.0068
ENSG00000131236	ENSG00000120963	CAP1	ZNF706	0.3682	0.2589	0.2592	0.2654	0.0230
ENSG00000131236	ENSG00000128340	CAP1	RAC2	0.3990	0.2484	0.3162	0.2196	0.0294
ENSG00000131236	ENSG00000132182	CAP1	NUP210	0.3453	0.1801	0.2050	0.1697	0.1171
ENSG00000131236	ENSG00000132463	CAP1	GRSF1	0.3361	0.3351	0.3410	0.2617	0.0029
ENSG00000131236	ENSG00000133226	CAP1	SRRM1	0.3926	0.1435	0.0273	0.1376	0.2130
ENSG00000131236	ENSG00000133313	CAP1	CNDP2	0.3605	0.1666	0.2237	0.1570	0.1477
ENSG00000131236	ENSG00000134242	CAP1	PTPN22	0.3316	0.1194	0.2499	0.1000	0.3009
ENSG00000131236	ENSG00000134748	CAP1	PRPF38A	0.4152	0.0751	-0.0945	0.0543	0.5164
ENSG00000131236	ENSG00000136450	CAP1	SRSF1	0.3817	0.3732	0.2824	0.3547	0.0008
ENSG00000131236	ENSG00000136938	CAP1	ANP32B	0.4006	0.2762	0.2318	0.2888	0.0151
ENSG00000131236	ENSG00000137309	CAP1	HMGA1	0.3905	0.2162	0.3798	0.2044	0.0590
ENSG00000131236	ENSG00000138443	CAP1	ABI2	0.3807	0.3397	0.3784	0.2311	0.0025
ENSG00000131236	ENSG00000140575	CAP1	IQGAP1	0.3431	0.2113	0.2394	0.2172	0.0651
ENSG00000131236	ENSG00000140968	CAP1	IRF8	0.3163	-0.1184	-0.0551	-0.1261	0.3052
ENSG00000131236	ENSG00000158710	CAP1	TAGLN2	0.3860	0.3071	0.2547	0.3031	0.0066
ENSG00000131236	ENSG00000159199	CAP1	ATP5MC1	0.3226	0.3303	0.2434	0.3094	0.0033
ENSG00000131236	ENSG00000164587	CAP1	RPS14	0.3693	-0.0735	0.0051	-0.0120	0.5254
ENSG00000131236	ENSG00000165637	CAP1	VDAC2	0.3638	-0.0171	0.0625	-0.0165	0.8825
ENSG00000131236	ENSG00000167088	CAP1	SNRPD1	0.3813	0.2042	0.1615	0.1908	0.0749
ENSG00000131236	ENSG00000167635	CAP1	ZNF146	0.4047	-0.0047	-0.1841	-0.0031	0.9675
ENSG00000131236	ENSG00000168264	CAP1	IRF2BP2	0.3791	0.3634	0.3552	0.3526	0.0012
ENSG00000131236	ENSG00000170144	CAP1	HNRNPA3	0.3377	0.0121	0.0842	0.0110	0.9166
ENSG00000131236	ENSG00000171159	CAP1	C9orf16	0.3743	0.2376	0.1053	0.2284	0.0374
ENSG00000131236	ENSG00000173575	CAP1	CHD2	0.3907	0.2585	0.1753	0.2517	0.0232
ENSG00000131236	ENSG00000175463	CAP1	TBC1D10C	0.4111	-0.2190	-0.2613	-0.2216	0.0557
ENSG00000131236	ENSG00000178741	CAP1	COX5A	0.3330	0.1584	0.2537	0.1490	0.1687
ENSG00000131236	ENSG00000178952	CAP1	TUFM	0.3598	-0.0466	-0.1078	-0.0454	0.6872
ENSG00000131236	ENSG00000183354	CAP1	KIAA2026	0.3816	0.1020	0.0410	0.0919	0.3774
ENSG00000131236	ENSG00000198712	CAP1	MT-CO2	0.3650	-0.2008	-0.1481	-0.0291	0.0799
ENSG00000131323	ENSG00000065883	TRAF3	CDK13	0.4175	0.1486	0.1113	0.2047	0.1970
ENSG00000131323	ENSG00000126254	TRAF3	RBM42	0.3666	0.3582	0.3698	0.3737	0.0014
ENSG00000131323	ENSG00000164463	TRAF3	CREBRF	0.3619	0.3261	0.3498	0.3735	0.0038
ENSG00000131323	ENSG00000175066	TRAF3	GK5	0.3808	0.3057	0.2703	0.1576	0.0069
ENSG00000131370	ENSG00000046651	SH3BP5	OFD1	0.3735	0.0806	0.0519	0.0826	0.4858
ENSG00000131370	ENSG00000056586	SH3BP5	RC3H2	0.3614	0.0075	-0.0621	0.0060	0.9486
ENSG00000131370	ENSG00000100365	SH3BP5	NCF4	0.4347	0.1038	0.0548	0.0960	0.3689
ENSG00000131370	ENSG00000100911	SH3BP5	PSME2	0.3252	0.1959	0.2201	0.1905	0.0878
ENSG00000131370	ENSG00000103274	SH3BP5	NUBP1	0.4196	-0.0647	-0.1800	-0.0482	0.5759
ENSG00000131370	ENSG00000103275	SH3BP5	UBE2I	0.4402	-0.0436	-0.1180	-0.0422	0.7062
ENSG00000131370	ENSG00000107438	SH3BP5	PDLIM1	0.4289	-0.0551	-0.1259	-0.0541	0.6341
ENSG00000131370	ENSG00000109103	SH3BP5	UNC119	0.3917	0.0591	-0.0103	0.0490	0.6099
ENSG00000131370	ENSG00000112081	SH3BP5	SRSF3	0.3547	0.0756	-0.0484	0.0714	0.5133
ENSG00000131370	ENSG00000113719	SH3BP5	ERGIC1	0.3143	-0.4969	-0.5084	-0.4415	0.0000
ENSG00000131370	ENSG00000117614	SH3BP5	SYF2	0.3641	0.0253	-0.1075	0.0251	0.8270
ENSG00000131370	ENSG00000125991	SH3BP5	ERGIC3	0.4085	0.0881	-0.0185	0.0769	0.4462
ENSG00000131370	ENSG00000134744	SH3BP5	TUT4	0.3361	-0.1953	-0.2221	-0.1954	0.0887
ENSG00000131370	ENSG00000136279	SH3BP5	DBNL	0.3619	0.0718	0.0102	0.0695	0.5349
ENSG00000131370	ENSG00000138433	SH3BP5	CIR1	0.3507	-0.2658	-0.3171	-0.2072	0.0195
ENSG00000131370	ENSG00000145332	SH3BP5	KLHL8	0.3502	-0.3247	-0.3013	-0.1789	0.0040
ENSG00000131370	ENSG00000152291	SH3BP5	TGOLN2	0.3642	-0.0139	-0.0651	-0.0134	0.9044
ENSG00000131370	ENSG00000154518	SH3BP5	ATP5MC3	0.3822	0.0105	-0.0955	0.0105	0.9279
ENSG00000131370	ENSG00000158195	SH3BP5	WASF2	0.3340	-0.0487	0.0518	-0.0460	0.6739
ENSG00000131370	ENSG00000164167	SH3BP5	LSM6	0.3204	0.1703	0.1209	0.1371	0.1387
ENSG00000131370	ENSG00000164691	SH3BP5	TAGAP	0.4029	0.1568	0.1636	0.1556	0.1734
ENSG00000131370	ENSG00000164975	SH3BP5	SNAPC3	0.3364	0.1079	0.1392	0.0695	0.3501
ENSG00000131370	ENSG00000169020	SH3BP5	ATP5ME	0.3815	-0.1848	-0.2023	-0.1861	0.1076
ENSG00000131370	ENSG00000177700	SH3BP5	POLR2L	0.4015	-0.1465	-0.2200	-0.1437	0.2036
ENSG00000131370	ENSG00000186469	SH3BP5	GNG2	0.4068	0.0981	-0.0204	0.0744	0.3960
ENSG00000131370	ENSG00000198763	SH3BP5	MT-ND2	0.3770	-0.1517	-0.0951	-0.0289	0.1878
ENSG00000131370	ENSG00000198786	SH3BP5	MT-ND5	0.3517	-0.0120	-0.1297	-0.0029	0.9177
ENSG00000131370	ENSG00000198899	SH3BP5	MT-ATP6	0.3608	-0.0443	0.0725	-0.0066	0.7021
ENSG00000131370	ENSG00000203668	SH3BP5	CHML	0.3521	0.1950	0.1225	0.1377	0.0892
ENSG00000131370	ENSG00000275023	SH3BP5	MLLT6	0.3878	0.1519	0.0841	0.1370	0.1873
ENSG00000131370	IgG2b	SH3BP5	IgG2b_control_TotalSeqB	0.3590	0.2740	0.4292	0.1699	0.0159
ENSG00000131375	ENSG00000204842	CAPN7	ATXN2	0.3441	-0.0614	-0.0555	-0.0912	0.5956
ENSG00000131446	ENSG00000046653	MGAT1	GPM6B	0.4274	0.5545	0.5893	0.3954	0.0000
ENSG00000131446	ENSG00000100365	MGAT1	NCF4	0.3655	0.3905	0.3822	0.4433	0.0004
ENSG00000131446	ENSG00000140988	MGAT1	RPS2	0.3623	0.1762	0.1930	0.0385	0.1254
ENSG00000131446	ENSG00000141458	MGAT1	NPC1	0.4048	0.5218	0.5574	0.3811	0.0000
ENSG00000131446	ENSG00000160593	MGAT1	JAML	0.3603	0.5061	0.5351	0.3260	0.0000
ENSG00000131446	ENSG00000165732	MGAT1	DDX21	0.4057	0.1202	0.0023	0.1429	0.2976
ENSG00000131446	ENSG00000169976	MGAT1	SF3B5	0.3923	0.2631	0.3128	0.3212	0.0208
ENSG00000131446	ENSG00000198794	MGAT1	SCAMP5	0.3184	0.4451	0.4622	0.2397	0.0000
ENSG00000131446	ENSG00000228172	MGAT1	AL020996.1	0.3144	-0.0632	-0.0626	-0.0159	0.5853
ENSG00000131473	ENSG00000048471	ACLY	SNX29	0.4284	-0.2976	-0.2886	-0.4825	0.0086
ENSG00000131473	ENSG00000156304	ACLY	SCAF4	0.3854	0.3326	0.3283	0.3690	0.0031
ENSG00000131473	ENSG00000156587	ACLY	UBE2L6	0.3605	0.3997	0.3665	0.5784	0.0003
ENSG00000131473	ENSG00000184900	ACLY	SUMO3	0.3486	0.3788	0.3661	0.5195	0.0007
ENSG00000131697	ENSG00000129933	NPHP4	MAU2	0.3970	-0.0733	-0.0732	-0.1728	0.5265
ENSG00000131759	ENSG00000015285	RARA	WAS	0.3798	0.4977	0.5044	0.7419	0.0000
ENSG00000131759	ENSG00000090266	RARA	NDUFB2	0.3704	0.3865	0.4701	0.6434	0.0005
ENSG00000131778	ENSG00000119541	CHD1L	VPS4B	0.3502	0.3710	0.3309	0.5398	0.0009
ENSG00000131778	ENSG00000131467	CHD1L	PSME3	0.3425	0.3559	0.3350	0.3961	0.0015
ENSG00000131778	ENSG00000186395	CHD1L	KRT10	0.3958	0.3345	0.3940	0.5052	0.0029
ENSG00000131779	ENSG00000048028	PEX11B	USP28	0.3538	0.1077	0.0993	0.1388	0.3513
ENSG00000131779	ENSG00000118971	PEX11B	CCND2	0.2874	0.6954	0.6940	0.6943	0.0000
ENSG00000131791	ENSG00000100354	PRKAB2	TNRC6B	0.4044	0.2262	0.2980	0.5072	0.0479
ENSG00000131791	ENSG00000110848	PRKAB2	CD69	0.3223	-0.2304	-0.2428	-0.4900	0.0438
ENSG00000131873	ENSG00000113068	CHSY1	PFDN1	0.3206	-0.1769	-0.1749	-0.2906	0.1237
ENSG00000131873	ENSG00000165516	CHSY1	KLHDC2	0.4115	0.3627	0.3888	0.5294	0.0012
ENSG00000131873	ENSG00000198034	CHSY1	RPS4X	0.3672	-0.0394	-0.1116	-0.0133	0.7340
ENSG00000132153	ENSG00000130640	DHX30	TUBGCP2	0.3955	0.4064	0.3831	0.5230	0.0002
ENSG00000132153	ENSG00000196312	DHX30	MFSD14C	0.3658	0.2587	0.2573	0.3065	0.0231
ENSG00000132155	ENSG00000104320	RAF1	NBN	0.3980	0.4705	0.4725	0.4642	0.0000
ENSG00000132155	ENSG00000105254	RAF1	TBCB	0.3505	0.2231	0.1894	0.2900	0.0512
ENSG00000132155	ENSG00000106829	RAF1	TLE4	0.3699	0.0308	-0.0343	0.0413	0.7902
ENSG00000132155	ENSG00000112667	RAF1	DNPH1	0.3895	0.3531	0.3498	0.3340	0.0016
ENSG00000132155	ENSG00000116649	RAF1	SRM	0.3420	0.3292	0.2857	0.4422	0.0035
ENSG00000132155	ENSG00000122986	RAF1	HVCN1	0.3541	-0.3813	-0.4247	-0.4278	0.0006
ENSG00000132155	ENSG00000136271	RAF1	DDX56	0.3763	0.2369	0.2288	0.2200	0.0380
ENSG00000132155	ENSG00000147162	RAF1	OGT	0.4038	0.4150	0.4138	0.4857	0.0002
ENSG00000132155	ENSG00000147421	RAF1	HMBOX1	0.3566	-0.2490	-0.2467	-0.2732	0.0290
ENSG00000132155	ENSG00000162511	RAF1	LAPTM5	0.4230	-0.4485	-0.3801	-0.1989	0.0000
ENSG00000132155	ENSG00000164346	RAF1	NSA2	0.3780	0.2400	0.0360	0.3179	0.0355
ENSG00000132155	ENSG00000171421	RAF1	MRPL36	0.3746	0.0011	-0.0053	0.0010	0.9924
ENSG00000132155	ENSG00000174231	RAF1	PRPF8	0.3338	0.4620	0.4723	0.5588	0.0000
ENSG00000132155	ENSG00000196154	RAF1	S100A4	0.3438	0.2618	0.2765	0.3927	0.0214
ENSG00000132199	ENSG00000090932	ENOSF1	DLL3	0.4383	-0.0230	-0.0231	-0.0450	0.8426
ENSG00000132199	ENSG00000133065	ENOSF1	SLC41A1	0.3322	-0.0231	-0.0231	-0.0485	0.8420
ENSG00000132323	ENSG00000070831	ILKAP	CDC42	0.3469	0.1585	-0.0178	0.1853	0.1685
ENSG00000132323	ENSG00000099246	ILKAP	RAB18	0.3379	0.3971	0.3903	0.4291	0.0003
ENSG00000132323	ENSG00000135426	ILKAP	TESPA1	0.3418	0.0802	0.0786	0.0391	0.4883
ENSG00000132323	ENSG00000137054	ILKAP	POLR1E	0.3838	0.5300	0.5062	0.4516	0.0000
ENSG00000132323	ENSG00000225470	ILKAP	JPX	0.3237	-0.1579	-0.1718	-0.1941	0.1703
ENSG00000132326	ENSG00000166886	PER2	NAB2	0.3512	-0.0132	-0.0132	-0.0149	0.9096
ENSG00000132330	ENSG00000088543	SCLY	C3orf18	0.3698	-0.0132	-0.0132	-0.0134	0.9096
ENSG00000132334	ENSG00000046653	PTPRE	GPM6B	0.4070	0.7668	0.7308	0.7086	0.0000
ENSG00000132334	ENSG00000085998	PTPRE	POMGNT1	0.3762	0.5882	0.6067	0.4689	0.0000
ENSG00000132334	ENSG00000103024	PTPRE	NME3	0.3269	0.3110	0.3644	0.4625	0.0059
ENSG00000132334	ENSG00000107438	PTPRE	PDLIM1	0.3425	-0.3971	-0.3571	-0.6210	0.0003
ENSG00000132334	ENSG00000108405	PTPRE	P2RX1	0.3784	0.6428	0.6157	0.6016	0.0000
ENSG00000132334	ENSG00000115956	PTPRE	PLEK	0.3915	0.3677	0.3801	0.6128	0.0010
ENSG00000132334	ENSG00000124172	PTPRE	ATP5F1E	0.3838	0.3196	0.4997	0.3064	0.0046
ENSG00000132334	ENSG00000132965	PTPRE	ALOX5AP	0.3839	0.5676	0.5782	0.9117	0.0000
ENSG00000132334	ENSG00000138760	PTPRE	SCARB2	0.3476	0.7366	0.7230	0.7461	0.0000
ENSG00000132334	ENSG00000140264	PTPRE	SERF2	0.4588	0.4038	0.4733	0.2411	0.0003
ENSG00000132334	ENSG00000145287	PTPRE	PLAC8	0.3715	0.3825	0.4979	0.6400	0.0006
ENSG00000132334	ENSG00000175567	PTPRE	UCP2	0.3689	0.2555	0.3318	0.3482	0.0249
ENSG00000132334	ENSG00000176978	PTPRE	DPP7	0.4688	0.3838	0.4581	0.6046	0.0006
ENSG00000132334	ENSG00000181061	PTPRE	HIGD1A	0.3483	0.6423	0.6148	0.7383	0.0000
ENSG00000132341	ENSG00000058272	RAN	PPP1R12A	0.3571	0.3843	0.2698	0.3950	0.0006
ENSG00000132341	ENSG00000067066	RAN	SP100	0.3881	0.0997	0.2469	0.0961	0.3884
ENSG00000132341	ENSG00000070961	RAN	ATP2B1	0.3847	0.1401	0.0868	0.1469	0.2242
ENSG00000132341	ENSG00000077549	RAN	CAPZB	0.3693	0.2313	0.1040	0.2336	0.0430
ENSG00000132341	ENSG00000089280	RAN	FUS	0.3691	-0.1677	-0.2154	-0.1121	0.1448
ENSG00000132341	ENSG00000091164	RAN	TXNL1	0.3970	-0.0096	-0.1367	-0.0084	0.9341
ENSG00000132341	ENSG00000092820	RAN	EZR	0.4174	0.2403	0.1317	0.2441	0.0352
ENSG00000132341	ENSG00000095059	RAN	DHPS	0.3736	0.1696	0.1193	0.1666	0.1402
ENSG00000132341	ENSG00000100325	RAN	ASCC2	0.3342	0.2519	0.2823	0.2166	0.0271
ENSG00000132341	ENSG00000100941	RAN	PNN	0.3435	0.1169	0.0977	0.1110	0.3111
ENSG00000132341	ENSG00000101109	RAN	STK4	0.3841	0.1820	0.1700	0.1700	0.1131
ENSG00000132341	ENSG00000101972	RAN	STAG2	0.3905	0.2172	0.0853	0.2055	0.0578
ENSG00000132341	ENSG00000102786	RAN	INTS6	0.3469	0.1186	0.2866	0.1224	0.3043
ENSG00000132341	ENSG00000103275	RAN	UBE2I	0.4288	0.3031	0.1260	0.3020	0.0074
ENSG00000132341	ENSG00000105640	RAN	RPL18A	0.3123	0.1569	0.1335	0.0248	0.1730
ENSG00000132341	ENSG00000106803	RAN	SEC61B	0.3757	0.2987	0.3253	0.3316	0.0083
ENSG00000132341	ENSG00000108010	RAN	GLRX3	0.3796	0.3108	0.3147	0.2274	0.0059
ENSG00000132341	ENSG00000112695	RAN	COX7A2	0.3782	0.0232	-0.0016	0.0235	0.8412
ENSG00000132341	ENSG00000114857	RAN	NKTR	0.3911	0.2514	0.1721	0.2563	0.0274
ENSG00000132341	ENSG00000114861	RAN	FOXP1	0.4035	-0.0964	-0.0468	-0.0871	0.4044
ENSG00000132341	ENSG00000116209	RAN	TMEM59	0.4101	0.3040	0.2469	0.3070	0.0072
ENSG00000132341	ENSG00000125676	RAN	THOC2	0.4129	0.2462	0.1649	0.2468	0.0309
ENSG00000132341	ENSG00000126457	RAN	PRMT1	0.4078	0.2253	0.2279	0.2224	0.0489
ENSG00000132341	ENSG00000129515	RAN	SNX6	0.4040	0.2162	0.1160	0.2085	0.0589
ENSG00000132341	ENSG00000130303	RAN	BST2	0.3368	0.0339	-0.1026	0.0330	0.7698
ENSG00000132341	ENSG00000132182	RAN	NUP210	0.3682	0.2753	0.2467	0.2642	0.0154
ENSG00000132341	ENSG00000133275	RAN	CSNK1G2	0.3762	0.0935	-0.0517	0.0932	0.4184
ENSG00000132341	ENSG00000138071	RAN	ACTR2	0.3661	0.0175	-0.1657	0.0151	0.8802
ENSG00000132341	ENSG00000138382	RAN	METTL5	0.4133	0.2947	0.2086	0.2738	0.0093
ENSG00000132341	ENSG00000139343	RAN	SNRPF	0.4126	0.2489	0.1042	0.2501	0.0291
ENSG00000132341	ENSG00000141298	RAN	SSH2	0.3553	-0.1331	-0.0355	-0.1294	0.2486
ENSG00000132341	ENSG00000143443	RAN	C1orf56	0.3996	-0.0490	-0.0712	-0.0494	0.6721
ENSG00000132341	ENSG00000143742	RAN	SRP9	0.3614	0.1144	0.0661	0.1131	0.3218
ENSG00000132341	ENSG00000149532	RAN	CPSF7	0.3526	-0.5021	-0.4194	-0.4417	0.0000
ENSG00000132341	ENSG00000153234	RAN	NR4A2	0.3557	0.1219	0.1360	0.1186	0.2911
ENSG00000132341	ENSG00000156467	RAN	UQCRB	0.3263	0.0933	-0.0268	0.0746	0.4195
ENSG00000132341	ENSG00000157500	RAN	APPL1	0.4062	-0.0838	-0.1152	-0.0837	0.4684
ENSG00000132341	ENSG00000164919	RAN	COX6C	0.3926	0.1239	0.1223	0.1207	0.2831
ENSG00000132341	ENSG00000168056	RAN	LTBP3	0.3454	0.2620	0.3642	0.2009	0.0214
ENSG00000132341	ENSG00000168734	RAN	PKIG	0.3301	0.2348	0.1723	0.2418	0.0398
ENSG00000132341	ENSG00000170144	RAN	HNRNPA3	0.3431	0.1226	0.1078	0.1134	0.2879
ENSG00000132341	ENSG00000175390	RAN	EIF3F	0.4370	0.0832	0.1102	0.0754	0.4721
ENSG00000132341	ENSG00000175602	RAN	CCDC85B	0.3394	-0.1130	-0.1272	-0.1140	0.3278
ENSG00000132341	ENSG00000179583	RAN	CIITA	0.3627	-0.1347	-0.1808	-0.1300	0.2427
ENSG00000132341	ENSG00000186088	RAN	GSAP	0.3988	0.2495	0.1660	0.2239	0.0286
ENSG00000132341	ENSG00000188404	RAN	SELL	0.3868	0.2732	0.2939	0.2734	0.0162
ENSG00000132341	ENSG00000196230	RAN	TUBB	0.4040	0.0575	-0.0056	0.0581	0.6192
ENSG00000132341	ENSG00000197728	RAN	RPS26	0.3534	0.1106	0.0015	0.1075	0.3383
ENSG00000132341	ENSG00000198668	RAN	CALM1	0.4104	0.0854	0.1904	0.0594	0.4605
ENSG00000132341	ENSG00000204642	RAN	HLA-F	0.3850	-0.0740	-0.1555	-0.0753	0.5223
ENSG00000132341	ENSG00000232112	RAN	TMA7	0.3439	0.3232	0.1256	0.2808	0.0041
ENSG00000132341	ENSG00000235750	RAN	KIAA0040	0.3997	0.1728	0.1682	0.1629	0.1328
