source	target	source.symbol	target.symbol	MI	pearson	spearman	rho	p-value
IFI16	LYAR	IFI16	LYAR	0.2303	0.1612	0.1936	0.3769	0.1312
IFI16	MAN1A2	IFI16	MAN1A2	0.2659	-0.0526	-0.0529	-0.0495	0.6245
IFI16	MED19	IFI16	MED19	0.2498	-0.0452	-0.0455	-0.0339	0.6738
IFI16	PHF19	IFI16	PHF19	0.2589	-0.0259	-0.0260	-0.0100	0.8097
IFI16	PITPNM1	IFI16	PITPNM1	0.2938	-0.0259	-0.0260	-0.0114	0.8097
IFI16	PYHIN1	IFI16	PYHIN1	0.2346	-0.0709	-0.0712	-0.0860	0.5093
IFI16	RANBP6	IFI16	RANBP6	0.2479	0.3487	0.4159	0.1291	0.0008
IFI16	RMND5A	IFI16	RMND5A	0.2496	-0.0259	-0.0260	-0.0112	0.8097
IFI16	S100B	IFI16	S100B	0.2514	-0.0645	-0.0655	-0.0802	0.5483
IFI16	SLC22A18	IFI16	SLC22A18	0.2523	-0.0259	-0.0260	-0.0120	0.8097
IFI16	SYNGR1	IFI16	SYNGR1	0.2841	-0.0453	-0.0455	-0.0361	0.6731
IFI16	SYTL2	IFI16	SYTL2	0.2428	-0.0453	-0.0455	-0.0370	0.6732
IFI16	ZNF277	IFI16	ZNF277	0.2312	-0.0259	-0.0260	-0.0135	0.8097
IKZF3	ACBD6	IKZF3	ACBD6	0.2368	-0.0405	-0.0405	-0.0362	0.7064
IKZF3	ADAR	IKZF3	ADAR	0.2274	0.1947	0.1851	0.2042	0.0675
IKZF3	AGL	IKZF3	AGL	0.2166	-0.0231	-0.0231	-0.0118	0.8298
IKZF3	BPNT1	IKZF3	BPNT1	0.2350	-0.0231	-0.0231	-0.0126	0.8298
IKZF3	EAF2	IKZF3	EAF2	0.2596	-0.0231	-0.0231	-0.0136	0.8298
IKZF3	GLT8D1	IKZF3	GLT8D1	0.2270	-0.0469	-0.0470	-0.0415	0.6628
IKZF3	IRF2BP1	IKZF3	IRF2BP1	0.2807	-0.0231	-0.0231	-0.0099	0.8298
IKZF3	RGS2	IKZF3	RGS2	0.2278	-0.0722	-0.0726	-0.1068	0.5010
IKZF3	SNX2	IKZF3	SNX2	0.2470	-0.0527	-0.0529	-0.0580	0.6237
IKZF3	THUMPD1	IKZF3	THUMPD1	0.2601	-0.0468	-0.0470	-0.0457	0.6635
IKZF3	USP28	IKZF3	USP28	0.2637	-0.0231	-0.0231	-0.0133	0.8298
IRF3	ADAM15	IRF3	ADAM15	0.2746	-0.0536	-0.0538	-0.0261	0.6181
IRF3	ATP6V0A2	IRF3	ATP6V0A2	0.2400	0.3956	0.3330	0.1482	0.0001
IRF3	C19orf25	IRF3	C19orf25	0.2303	-0.1249	-0.1260	-0.1363	0.2434
IRF3	CACNA2D4	IRF3	CACNA2D4	0.2449	-0.0377	-0.0378	-0.0129	0.7260
IRF3	CREBRF	IRF3	CREBRF	0.2904	0.0876	0.1065	0.0466	0.4143
IRF3	ETFA	IRF3	ETFA	0.2208	0.3278	0.3445	0.1936	0.0017
IRF3	GTF3C5	IRF3	GTF3C5	0.2560	-0.0377	-0.0378	-0.0128	0.7260
IRF3	HELB	IRF3	HELB	0.2763	-0.0377	-0.0378	-0.0126	0.7260
IRF3	ICAM1	IRF3	ICAM1	0.2819	-0.0377	-0.0378	-0.0122	0.7260
IRF3	IRF7	IRF3	IRF7	0.2367	-0.0133	-0.0063	-0.0132	0.9016
IRF3	LINC00152	IRF3	LINC00152	0.2358	0.4752	0.4895	0.4301	0.0000
IRF3	LINC00909	IRF3	LINC00909	0.2361	0.2685	0.2724	0.0813	0.0110
IRF3	MMP23B	IRF3	MMP23B	0.2321	-0.0377	-0.0378	-0.0111	0.7260
IRF3	NUP88	IRF3	NUP88	0.2470	-0.0531	-0.0538	-0.0235	0.6210
IRF3	PLEC	IRF3	PLEC	0.2344	-0.0534	-0.0538	-0.0267	0.6191
IRF3	STAG2	IRF3	STAG2	0.2851	0.1419	0.1590	0.0702	0.1845
IRF3	TYK2	IRF3	TYK2	0.2738	-0.0377	-0.0378	-0.0129	0.7260
IRF3	USP28	IRF3	USP28	0.2606	-0.0377	-0.0378	-0.0146	0.7260
IRF3	XCL1	IRF3	XCL1	0.2533	-0.0536	-0.0538	-0.0253	0.6181
IRF3	YWHAH	IRF3	YWHAH	0.2330	-0.1321	-0.1329	-0.1377	0.2172
IRF3	ZNF567	IRF3	ZNF567	0.2414	0.2685	0.2724	0.0813	0.0110
IRF3	ZNF683	IRF3	ZNF683	0.2788	-0.0377	-0.0378	-0.0144	0.7260
IRF5	C4orf48	IRF5	C4orf48	0.2253	-0.0286	-0.0286	-0.0646	0.7901
IRF5	CISH	IRF5	CISH	0.2722	-0.0114	-0.0114	-0.0105	0.9158
IRF5	CLEC2B	IRF5	CLEC2B	0.2698	-0.0310	-0.0311	-0.0775	0.7728
IRF5	CTSS	IRF5	CTSS	0.2522	-0.0377	-0.0378	-0.1063	0.7257
IRF5	DIP2B	IRF5	DIP2B	0.2344	-0.0162	-0.0162	-0.0225	0.8805
IRF5	FAM43A	IRF5	FAM43A	0.2698	-0.0162	-0.0162	-0.0219	0.8805
IRF5	GCSAM	IRF5	GCSAM	0.2179	-0.0114	-0.0114	-0.0097	0.9158
IRF5	HAUS1	IRF5	HAUS1	0.2426	-0.0161	-0.0162	-0.0216	0.8807
IRF5	ITM2C	IRF5	ITM2C	0.2456	-0.0161	-0.0162	-0.0224	0.8808
IRF5	KRIT1	IRF5	KRIT1	0.2800	-0.0199	-0.0199	-0.0319	0.8531
IRF5	MRPS31	IRF5	MRPS31	0.2336	-0.0286	-0.0286	-0.0642	0.7899
IRF5	NBAS	IRF5	NBAS	0.2688	-0.0162	-0.0162	-0.0217	0.8805
IRF5	NPC2	IRF5	NPC2	0.2523	-0.0333	-0.0335	-0.0868	0.7571
IRF5	PIGP	IRF5	PIGP	0.2494	-0.0114	-0.0114	-0.0105	0.9158
IRF5	PLEC	IRF5	PLEC	0.2185	-0.0161	-0.0162	-0.0228	0.8809
IRF5	RHOC	IRF5	RHOC	0.2265	-0.0399	-0.0399	-0.1221	0.7106
IRF5	SLC2A8	IRF5	SLC2A8	0.2478	-0.0114	-0.0114	-0.0108	0.9158
IRF5	SMCO4	IRF5	SMCO4	0.2313	-0.0199	-0.0199	-0.0292	0.8532
IRF5	ZNF480	IRF5	ZNF480	0.2611	-0.0260	-0.0260	-0.0569	0.8089
IRF5	ZNF550	IRF5	ZNF550	0.2251	-0.0161	-0.0162	-0.0208	0.8807
IRF5	ZRANB1	IRF5	ZRANB1	0.2534	-0.0161	-0.0162	-0.0206	0.8808
IRF7	ATF6	IRF7	ATF6	0.2584	-0.0334	-0.0335	-0.0099	0.7562
IRF7	CAMTA1	IRF7	CAMTA1	0.2400	-0.0474	-0.0476	-0.0233	0.6588
IRF7	CCR10	IRF7	CCR10	0.2391	-0.0334	-0.0335	-0.0116	0.7562
IRF7	DYRK1B	IRF7	DYRK1B	0.2189	-0.0474	-0.0476	-0.0245	0.6590
IRF7	EAF2	IRF7	EAF2	0.2191	-0.0334	-0.0335	-0.0133	0.7562
IRF7	ERGIC1	IRF7	ERGIC1	0.2143	-0.0334	-0.0335	-0.0107	0.7562
IRF7	IRF3	IRF7	IRF3	0.2367	-0.0133	-0.0063	-0.0134	0.9016
IRF7	LRCH3	IRF7	LRCH3	0.2296	-0.0334	-0.0335	-0.0114	0.7562
IRF7	NDUFAF7	IRF7	NDUFAF7	0.2536	-0.0474	-0.0476	-0.0220	0.6588
IRF7	PEPD	IRF7	PEPD	0.2825	0.1294	0.1242	0.1482	0.2268
IRF7	PLXNB2	IRF7	PLXNB2	0.2381	-0.0334	-0.0335	-0.0097	0.7562
IRF7	PRKAR2A	IRF7	PRKAR2A	0.2460	-0.0584	-0.0586	-0.0328	0.5868
IRF7	SHMT1	IRF7	SHMT1	0.2479	-0.0334	-0.0335	-0.0110	0.7562
JUN	ABCB7	JUN	ABCB7	0.2575	-0.0209	-0.1002	-0.0035	0.8456
JUN	AKAP8	JUN	AKAP8	0.2253	0.0455	0.0209	0.0091	0.6720
JUN	CD247	JUN	CD247	0.2461	0.0395	0.1080	0.0348	0.7136
JUN	CST7	JUN	CST7	0.2481	0.0914	0.1605	0.0940	0.3945
JUN	CTSW	JUN	CTSW	0.2086	0.0687	0.1286	0.0711	0.5221
JUN	DVL2	JUN	DVL2	0.2360	-0.2367	-0.1689	-0.0911	0.0255
JUN	EOMES	JUN	EOMES	0.2105	-0.1885	-0.1440	-0.0374	0.0769
JUN	GAPDH	JUN	GAPDH	0.2503	0.0775	0.0181	0.0770	0.4705
JUN	ID2	JUN	ID2	0.2658	-0.0810	0.0681	-0.0850	0.4504
JUN	IER2	JUN	IER2	0.2313	0.2071	0.3447	0.2243	0.0515
JUN	KLRG1	JUN	KLRG1	0.2202	-0.2122	-0.1187	-0.1681	0.0459
JUN	MS4A6A	JUN	MS4A6A	0.2378	-0.0209	-0.1002	-0.0035	0.8456
JUN	MSL1	JUN	MSL1	0.2632	0.0822	-0.0020	0.0340	0.4440
JUN	MYL6	JUN	MYL6	0.2927	0.0751	-0.0528	0.0699	0.4845
JUN	NCR3	JUN	NCR3	0.2331	0.0794	0.0247	0.0735	0.4594
JUN	NUDT15	JUN	NUDT15	0.2430	0.0148	-0.0543	0.0030	0.8906
JUN	PSAP	JUN	PSAP	0.2756	-0.0317	-0.1391	-0.0220	0.7679
JUN	S100A6	JUN	S100A6	0.2261	0.1726	0.1753	0.1572	0.1058
JUN	SELPLG	JUN	SELPLG	0.2828	-0.2061	-0.2979	-0.1337	0.0527
JUN	SETD3	JUN	SETD3	0.2379	0.0392	0.0000	0.0076	0.7156
JUN	TMEM91	JUN	TMEM91	0.2279	-0.1333	-0.1475	-0.0396	0.2128
JUN	VIM	JUN	VIM	0.2801	0.2133	0.1357	0.2285	0.0447
JUN	ZZEF1	JUN	ZZEF1	0.2293	-0.1885	-0.1440	-0.0389	0.0769
JUND	AKNA	JUND	AKNA	0.2333	-0.0310	-0.0311	-0.0753	0.7728
JUND	AP5B1	JUND	AP5B1	0.2545	-0.0114	-0.0114	-0.0099	0.9158
JUND	CRAT	JUND	CRAT	0.2263	-0.0114	-0.0114	-0.0093	0.9158
JUND	FAM134C	JUND	FAM134C	0.2888	-0.0199	-0.0199	-0.0319	0.8532
JUND	IFI16	JUND	IFI16	0.2332	-0.0259	-0.0260	-0.0536	0.8097
JUND	IRF2BP1	JUND	IRF2BP1	0.2430	-0.0114	-0.0114	-0.0093	0.9158
JUND	KIF3A	JUND	KIF3A	0.2420	-0.0162	-0.0162	-0.0218	0.8805
JUND	LRRC42	JUND	LRRC42	0.2398	-0.0198	-0.0199	-0.0320	0.8540
JUND	LYN	JUND	LYN	0.2267	-0.0114	-0.0114	-0.0091	0.9158
JUND	MS4A7	JUND	MS4A7	0.2460	-0.0162	-0.0162	-0.0220	0.8805
JUND	PARP4	JUND	PARP4	0.2415	-0.0160	-0.0162	-0.0255	0.8820
JUND	SNX2	JUND	SNX2	0.2299	-0.0259	-0.0260	-0.0542	0.8095
JUND	TCHP	JUND	TCHP	0.2480	-0.0199	-0.0199	-0.0328	0.8531
JUND	TESC	JUND	TESC	0.2478	-0.0114	-0.0114	-0.0097	0.9158
JUND	TRPT1	JUND	TRPT1	0.2322	-0.0114	-0.0114	-0.0121	0.9158
JUND	TSPO	JUND	TSPO	0.2538	-0.0642	-0.0637	-0.2691	0.5498
JUND	USP28	JUND	USP28	0.2667	-0.0114	-0.0114	-0.0125	0.9158
KDM1A	AHNAK	KDM1A	AHNAK	0.2322	-0.0285	-0.0286	-0.0715	0.7911
KDM1A	ANKRD11	KDM1A	ANKRD11	0.2313	0.5809	0.5707	0.9780	0.0000
KDM1A	BOD1	KDM1A	BOD1	0.2517	-0.0162	-0.0162	-0.0235	0.8805
KDM1A	BOLA1	KDM1A	BOLA1	0.2390	-0.0160	-0.0162	-0.0251	0.8816
KDM1A	CD81	KDM1A	CD81	0.2488	-0.0199	-0.0199	-0.0354	0.8531
KDM1A	CISH	KDM1A	CISH	0.2635	-0.0114	-0.0114	-0.0113	0.9158
KDM1A	FAM26F	KDM1A	FAM26F	0.2379	-0.0199	-0.0199	-0.0365	0.8533
KDM1A	GORAB	KDM1A	GORAB	0.2501	-0.0114	-0.0114	-0.0113	0.9158
KDM1A	GRPEL2	KDM1A	GRPEL2	0.2574	-0.0114	-0.0114	-0.0128	0.9158
KDM1A	HELB	KDM1A	HELB	0.2321	-0.0114	-0.0114	-0.0114	0.9158
KDM1A	MED31	KDM1A	MED31	0.2231	-0.0162	-0.0162	-0.0242	0.8805
KDM1A	NDRG1	KDM1A	NDRG1	0.2752	-0.0231	-0.0231	-0.0477	0.8298
KDM1A	PHTF1	KDM1A	PHTF1	0.2302	-0.0231	-0.0231	-0.0466	0.8299
KDM1A	POGK	KDM1A	POGK	0.2361	-0.0199	-0.0199	-0.0367	0.8532
KDM1A	PPP2R5D	KDM1A	PPP2R5D	0.2517	-0.0114	-0.0114	-0.0133	0.9158
KDM1A	PPP3CA	KDM1A	PPP3CA	0.2294	-0.0162	-0.0162	-0.0240	0.8805
KDM1A	SCYL2	KDM1A	SCYL2	0.2152	-0.0161	-0.0162	-0.0255	0.8806
KDM1A	SH3BP5	KDM1A	SH3BP5	0.2638	-0.0311	-0.0311	-0.0829	0.7726
KDM1A	SNX2	KDM1A	SNX2	0.2341	-0.0259	-0.0260	-0.0580	0.8095
KDM1A	TFB1M	KDM1A	TFB1M	0.2509	-0.0161	-0.0162	-0.0256	0.8811
KDM1A	USP9X	KDM1A	USP9X	0.2406	-0.0114	-0.0114	-0.0114	0.9158
LYL1	BPNT1	LYL1	BPNT1	0.2310	-0.0114	-0.0114	-0.0137	0.9158
LYL1	C9orf37	LYL1	C9orf37	0.2453	-0.0114	-0.0114	-0.0132	0.9158
LYL1	CD151	LYL1	CD151	0.2396	-0.0356	-0.0357	-0.1171	0.7402
LYL1	FOS	LYL1	FOS	0.2288	0.0394	-0.0300	0.2365	0.7137
LYL1	GAPDH	LYL1	GAPDH	0.2122	0.0587	0.0293	0.3300	0.5851
LYL1	HAGHL	LYL1	HAGHL	0.2403	-0.0257	-0.0260	-0.0714	0.8112
LYL1	ID3	LYL1	ID3	0.2721	-0.0161	-0.0162	-0.0313	0.8806
LYL1	NBAS	LYL1	NBAS	0.2632	-0.0162	-0.0162	-0.0253	0.8805
LYL1	NFKBIA	LYL1	NFKBIA	0.2257	-0.0768	-0.0756	-0.4448	0.4743
LYL1	PARVB	LYL1	PARVB	0.2356	-0.0162	-0.0162	-0.0269	0.8806
LYL1	PSMB4	LYL1	PSMB4	0.2619	-0.0333	-0.0335	-0.0972	0.7568
LYL1	PTGER2	LYL1	PTGER2	0.2811	-0.0355	-0.0357	-0.1146	0.7412
LYL1	SLAMF7	LYL1	SLAMF7	0.2485	-0.0286	-0.0286	-0.0775	0.7900
LYL1	SPON2	LYL1	SPON2	0.2386	-0.0231	-0.0231	-0.0516	0.8298
LYL1	STAU2	LYL1	STAU2	0.2583	-0.0114	-0.0114	-0.0129	0.9158
LYL1	VCL	LYL1	VCL	0.2311	-0.0114	-0.0114	-0.0128	0.9158
MAFG	ACTR8	MAFG	ACTR8	0.2416	-0.0162	-0.0162	-0.0223	0.8806
MAFG	AHNAK	MAFG	AHNAK	0.2171	0.4573	0.4200	1.0995	0.0000
MAFG	ATRIP	MAFG	ATRIP	0.2154	-0.0114	-0.0114	-0.0112	0.9158
MAFG	BOD1L1	MAFG	BOD1L1	0.2232	-0.0114	-0.0114	-0.0107	0.9158
MAFG	CTSS	MAFG	CTSS	0.2425	-0.0377	-0.0378	-0.1086	0.7257
MAFG	GPKOW	MAFG	GPKOW	0.2711	-0.0199	-0.0199	-0.0333	0.8533
MAFG	MMP23B	MAFG	MMP23B	0.2229	-0.0114	-0.0114	-0.0097	0.9158
MAFG	P2RX5	MAFG	P2RX5	0.2120	-0.0114	-0.0114	-0.0113	0.9158
MAFG	PACS1	MAFG	PACS1	0.2321	-0.0161	-0.0162	-0.0215	0.8809
MAFG	PPP1R16B	MAFG	PPP1R16B	0.2554	-0.0199	-0.0199	-0.0349	0.8532
MAFG	RSU1	MAFG	RSU1	0.2658	-0.0259	-0.0260	-0.0532	0.8095
MAFG	SELPLG	MAFG	SELPLG	0.2621	-0.0420	-0.0419	-0.1348	0.6961
MAFG	SSSCA1	MAFG	SSSCA1	0.2513	-0.0260	-0.0260	-0.0563	0.8090
MAFG	THAP2	MAFG	THAP2	0.2377	-0.0229	-0.0231	-0.0448	0.8311
MAFG	TMEM205	MAFG	TMEM205	0.2498	-0.0230	-0.0231	-0.0397	0.8303
MAFG	TRIB3	MAFG	TRIB3	0.2399	-0.0114	-0.0114	-0.0089	0.9158
MAFG	TSPO	MAFG	TSPO	0.2244	-0.0642	-0.0637	-0.2757	0.5498
MAFG	ZBTB16	MAFG	ZBTB16	0.2634	-0.0230	-0.0231	-0.0456	0.8303
MAFG	ZNF37A	MAFG	ZNF37A	0.2485	-0.0161	-0.0162	-0.0213	0.8807
MAX	C9orf114	MAX	C9orf114	0.2528	-0.0631	-0.0633	-0.0486	0.5567
MAX	C9orf89	MAX	C9orf89	0.2703	0.0024	0.0194	0.0027	0.9824
MAX	CEP57	MAX	CEP57	0.2237	0.0538	0.0559	0.0563	0.6164
MAX	CHD1L	MAX	CHD1L	0.2555	-0.0310	-0.0311	-0.0126	0.7728
MAX	DNAJB11	MAX	DNAJB11	0.2560	0.2134	0.2136	0.2254	0.0446
MAX	FAM134C	MAX	FAM134C	0.2299	0.1949	0.1870	0.1283	0.0673
MAX	FAM178A	MAX	FAM178A	0.2874	-0.0544	-0.0545	-0.0360	0.6129
MAX	FAM229B	MAX	FAM229B	0.2513	0.1082	0.1222	0.0844	0.3126
MAX	FLYWCH2	MAX	FLYWCH2	0.2572	-0.0629	-0.0633	-0.0535	0.5582
MAX	GIGYF2	MAX	GIGYF2	0.2330	-0.0310	-0.0311	-0.0123	0.7728
MAX	GOLGA5	MAX	GOLGA5	0.2231	-0.0310	-0.0311	-0.0121	0.7728
MAX	IQGAP1	MAX	IQGAP1	0.2176	-0.0620	-0.0633	-0.0536	0.5635
MAX	MSL3	MAX	MSL3	0.2430	-0.0543	-0.0545	-0.0371	0.6132
MAX	MTMR3	MAX	MTMR3	0.2476	-0.0310	-0.0311	-0.0135	0.7728
MAX	NSG1	MAX	NSG1	0.2277	-0.0544	-0.0545	-0.0363	0.6128
MAX	NUP214	MAX	NUP214	0.2321	-0.0310	-0.0311	-0.0119	0.7728
MAX	PATL1	MAX	PATL1	0.2357	-0.0441	-0.0442	-0.0243	0.6813
MAX	PLA2G16	MAX	PLA2G16	0.2555	0.0786	0.0785	0.0727	0.4640
MAX	PLGRKT	MAX	PLGRKT	0.2492	-0.1089	-0.1093	-0.1369	0.3098
MAX	PLIN2	MAX	PLIN2	0.2457	0.1890	0.1870	0.1274	0.0761
MAX	PPP2R5D	MAX	PPP2R5D	0.2641	-0.0310	-0.0311	-0.0140	0.7728
MAX	SLC22A18	MAX	SLC22A18	0.2094	-0.0310	-0.0311	-0.0122	0.7728
MAX	STX3	MAX	STX3	0.2627	-0.0310	-0.0311	-0.0124	0.7728
MAX	TMEM127	MAX	TMEM127	0.2262	-0.0438	-0.0442	-0.0276	0.6836
MECP2	ADRB2	MECP2	ADRB2	0.2875	-0.0582	-0.0586	-0.0816	0.5879
MECP2	ARL13B	MECP2	ARL13B	0.2574	0.3518	0.3868	0.2417	0.0007
MECP2	AZIN1	MECP2	AZIN1	0.2475	-0.0281	-0.0283	-0.0200	0.7934
MECP2	BTBD7	MECP2	BTBD7	0.2557	-0.0198	-0.0199	-0.0101	0.8538
MECP2	CAPN12	MECP2	CAPN12	0.2238	-0.0452	-0.0455	-0.0558	0.6742
MECP2	DENND1B	MECP2	DENND1B	0.2313	-0.0401	-0.0405	-0.0386	0.7093
MECP2	DIS3L2	MECP2	DIS3L2	0.2412	-0.0198	-0.0199	-0.0086	0.8538
MECP2	DSEL	MECP2	DSEL	0.2612	-0.0198	-0.0199	-0.0101	0.8538
MECP2	DUSP28	MECP2	DUSP28	0.2324	-0.0449	-0.0455	-0.0486	0.6758
MECP2	GRN	MECP2	GRN	0.2762	-0.0347	-0.0349	-0.0296	0.7469
MECP2	H2AFJ	MECP2	H2AFJ	0.2303	-0.0578	-0.0586	-0.0779	0.5903
MECP2	IGLL5	MECP2	IGLL5	0.2635	-0.0281	-0.0283	-0.0236	0.7937
MECP2	IL4R	MECP2	IL4R	0.2474	-0.0198	-0.0199	-0.0105	0.8538
MECP2	IQGAP1	MECP2	IQGAP1	0.2446	-0.0396	-0.0405	-0.0436	0.7126
MECP2	LDHB	MECP2	LDHB	0.2830	-0.1079	-0.0461	-0.2809	0.3143
MECP2	PPP6R2	MECP2	PPP6R2	0.2252	-0.0198	-0.0199	-0.0100	0.8538
MECP2	RFC1	MECP2	RFC1	0.2402	-0.0281	-0.0283	-0.0213	0.7937
MECP2	RPF1	MECP2	RPF1	0.2576	-0.0498	-0.0502	-0.0623	0.6429
MECP2	SSSCA1	MECP2	SSSCA1	0.2660	-0.0453	-0.0455	-0.0501	0.6735
MECP2	STXBP2	MECP2	STXBP2	0.2396	-0.0731	-0.0735	-0.1209	0.4960
MECP2	TIMM23	MECP2	TIMM23	0.2326	-0.0198	-0.0199	-0.0093	0.8538
MECP2	USP28	MECP2	USP28	0.2520	-0.0198	-0.0199	-0.0114	0.8538
MECP2	ZNF708	MECP2	ZNF708	0.2444	-0.0198	-0.0199	-0.0096	0.8538
MSL3	ACBD6	MSL3	ACBD6	0.2627	0.6829	0.6705	0.6970	0.0000
MSL3	ANKRD11	MSL3	ANKRD11	0.2411	-0.0347	-0.0349	-0.0328	0.7469
MSL3	ARID5B	MSL3	ARID5B	0.2480	0.1068	0.1103	0.1828	0.3193
MSL3	C6orf211	MSL3	C6orf211	0.2087	-0.0281	-0.0283	-0.0207	0.7938
MSL3	CAMTA1	MSL3	CAMTA1	0.3022	-0.0283	-0.0283	-0.0234	0.7925
MSL3	CCDC59	MSL3	CCDC59	0.2651	0.1352	0.1419	0.2111	0.2065
MSL3	CREBRF	MSL3	CREBRF	0.2713	-0.0347	-0.0349	-0.0312	0.7472
MSL3	DCAF5	MSL3	DCAF5	0.2704	-0.0282	-0.0283	-0.0250	0.7930
MSL3	FAM178A	MSL3	FAM178A	0.2439	-0.0348	-0.0349	-0.0338	0.7459
MSL3	GIGYF2	MSL3	GIGYF2	0.2530	-0.0199	-0.0199	-0.0116	0.8532
MSL3	HERC5	MSL3	HERC5	0.2364	-0.0282	-0.0283	-0.0213	0.7932
MSL3	MARCH5	MSL3	MARCH5	0.2432	-0.0454	-0.0455	-0.0542	0.6727
MSL3	MAX	MSL3	MAX	0.2430	-0.0543	-0.0545	-0.0795	0.6132
MSL3	MIIP	MSL3	MIIP	0.2248	-0.0199	-0.0199	-0.0124	0.8532
MSL3	NUDT15	MSL3	NUDT15	0.2655	-0.0199	-0.0199	-0.0116	0.8532
MSL3	R3HDM2	MSL3	R3HDM2	0.2411	-0.0348	-0.0349	-0.0325	0.7461
MSL3	RHOB	MSL3	RHOB	0.2336	-0.0199	-0.0199	-0.0114	0.8532
MSL3	SBNO1	MSL3	SBNO1	0.2471	-0.0199	-0.0199	-0.0129	0.8532
MSL3	SYTL2	MSL3	SYTL2	0.2331	-0.0348	-0.0349	-0.0353	0.7460
MSL3	USP28	MSL3	USP28	0.2235	-0.0199	-0.0199	-0.0131	0.8532
MSL3	ZNF37A	MSL3	ZNF37A	0.2260	-0.0282	-0.0283	-0.0219	0.7927
MXD4	BLVRB	MXD4	BLVRB	0.2380	-0.0160	-0.0162	-0.0128	0.8815
MXD4	CAST	MXD4	CAST	0.2642	0.6035	0.6950	0.4416	0.0000
MXD4	CD151	MXD4	CD151	0.2363	0.2366	0.2144	0.5304	0.0256
MXD4	DUSP2	MXD4	DUSP2	0.2280	-0.0800	-0.0975	-0.3358	0.4560
MXD4	GNGT2	MXD4	GNGT2	0.2319	-0.0366	-0.0370	-0.0581	0.7335
MXD4	GSTO1	MXD4	GSTO1	0.2073	-0.0621	-0.0624	-0.1626	0.5631
MXD4	ISG15	MXD4	ISG15	0.2632	-0.0619	-0.0624	-0.1727	0.5645
MXD4	KIF2A	MXD4	KIF2A	0.2384	-0.0620	-0.0624	-0.1610	0.5638
MXD4	LRCH3	MXD4	LRCH3	0.2436	-0.0160	-0.0162	-0.0123	0.8815
MXD4	MYL6	MXD4	MYL6	0.2119	0.1111	0.1775	0.3997	0.2998
MXD4	PLIN2	MXD4	PLIN2	0.2599	-0.0281	-0.0283	-0.0369	0.7940
MXD4	PYROXD2	MXD4	PYROXD2	0.2430	0.3488	0.4770	0.3565	0.0008
MXD4	SEPHS1	MXD4	SEPHS1	0.2464	-0.0160	-0.0162	-0.0142	0.8815
MXD4	SLC6A6	MXD4	SLC6A6	0.2787	-0.0160	-0.0162	-0.0131	0.8815
MXD4	TCF12	MXD4	TCF12	0.2287	-0.0160	-0.0162	-0.0121	0.8815
MXD4	TTC7A	MXD4	TTC7A	0.2159	-0.0160	-0.0162	-0.0135	0.8815
MXD4	ZNF226	MXD4	ZNF226	0.2313	-0.0325	-0.0329	-0.0456	0.7626
MYBL1	BLVRB	MYBL1	BLVRB	0.2277	-0.0231	-0.0231	-0.0119	0.8300
MYBL1	C6orf211	MYBL1	C6orf211	0.2561	-0.0326	-0.0329	-0.0207	0.7616
MYBL1	CCR7	MYBL1	CCR7	0.2281	0.1740	0.1626	0.1963	0.1029
MYBL1	CD320	MYBL1	CD320	0.3214	0.0272	0.0261	0.0485	0.8006
MYBL1	CLPTM1L	MYBL1	CLPTM1L	0.2327	-0.0231	-0.0231	-0.0111	0.8300
MYBL1	COTL1	MYBL1	COTL1	0.2729	0.1095	0.0904	0.2482	0.3071
MYBL1	EOMES	MYBL1	EOMES	0.2372	-0.0231	-0.0231	-0.0114	0.8300
MYBL1	FOSB	MYBL1	FOSB	0.2144	0.1498	0.1643	0.1600	0.1613
MYBL1	GSTP1	MYBL1	GSTP1	0.2278	0.0665	0.0490	0.1451	0.5360
MYBL1	GZMA	MYBL1	GZMA	0.2509	-0.1026	-0.0823	-0.2522	0.3386
MYBL1	ISCA2	MYBL1	ISCA2	0.2329	-0.0404	-0.0405	-0.0335	0.7067
MYBL1	KIAA0922	MYBL1	KIAA0922	0.2536	-0.0404	-0.0405	-0.0349	0.7067
MYBL1	LST1	MYBL1	LST1	0.2478	0.1209	0.1171	0.1847	0.2591
MYBL1	MARCH7	MYBL1	MARCH7	0.2555	0.1770	0.1794	0.1948	0.0970
MYBL1	METTL25	MYBL1	METTL25	0.2259	-0.0231	-0.0231	-0.0116	0.8300
MYBL1	MTMR3	MYBL1	MTMR3	0.2742	-0.0231	-0.0231	-0.0126	0.8300
MYBL1	PHF21A	MYBL1	PHF21A	0.2258	0.2827	0.3166	0.1939	0.0073
MYBL1	PPP1R12C	MYBL1	PPP1R12C	0.2563	-0.0231	-0.0231	-0.0132	0.8300
MYBL1	RENBP	MYBL1	RENBP	0.2425	-0.0231	-0.0231	-0.0109	0.8300
MYBL1	TNFRSF18	MYBL1	TNFRSF18	0.2505	-0.0328	-0.0329	-0.0244	0.7605
MYBL1	TRMT10C	MYBL1	TRMT10C	0.2693	-0.0404	-0.0405	-0.0329	0.7071
MYBL1	TYROBP	MYBL1	TYROBP	0.2346	0.0394	0.0518	0.0704	0.7142
MYBL1	ZNF593	MYBL1	ZNF593	0.3014	-0.0404	-0.0405	-0.0331	0.7067
NFYB	ATF1	NFYB	ATF1	0.2242	-0.0526	-0.0529	-0.0508	0.6243
