source	target	source.symbol	target.symbol	MI	pearson	spearman	rho	p-value
IRF7	AL592183.1	IRF7	AL592183.1	0.1826	-0.0152	-0.0152	-0.0060	0.8349
IRF7	AOAH	IRF7	AOAH	0.1517	-0.0152	-0.0152	-0.0056	0.8349
IRF7	C1orf21	IRF7	C1orf21	0.1453	-0.0152	-0.0152	-0.0056	0.8349
IRF7	C2orf47	IRF7	C2orf47	0.1854	-0.0214	-0.0216	-0.0113	0.7691
IRF7	CD247	IRF7	CD247	0.1722	0.1636	0.1574	0.3626	0.0241
IRF7	DVL2	IRF7	DVL2	0.1783	-0.0216	-0.0216	-0.0116	0.7676
IRF7	EOMES	IRF7	EOMES	0.1944	-0.0152	-0.0152	-0.0055	0.8349
IRF7	ITPR1	IRF7	ITPR1	0.1552	-0.0152	-0.0152	-0.0054	0.8349
IRF7	MAPKAPK2	IRF7	MAPKAPK2	0.1547	-0.0216	-0.0216	-0.0111	0.7677
IRF7	PRKAR2A	IRF7	PRKAR2A	0.1671	-0.0344	-0.0345	-0.0277	0.6379
IRF7	PYCARD	IRF7	PYCARD	0.2167	-0.1008	-0.1006	-0.2052	0.1666
IRF7	RBM28	IRF7	RBM28	0.1558	-0.0152	-0.0152	-0.0055	0.8349
IRF7	STYXL1	IRF7	STYXL1	0.1645	-0.0307	-0.0307	-0.0226	0.6743
IRF7	TRAF4	IRF7	TRAF4	0.1463	-0.0264	-0.0265	-0.0160	0.7178
IRF8	C1QB	IRF8	C1QB	0.1640	-0.0092	-0.0092	-0.0054	0.8996
IRF8	DNAJC10	IRF8	DNAJC10	0.1544	-0.0092	-0.0092	-0.0050	0.8996
IRF8	GSTP1	IRF8	GSTP1	0.1931	0.1307	0.1385	0.4456	0.0723
IRF8	INADL	IRF8	INADL	0.1470	-0.0092	-0.0092	-0.0051	0.8996
IRF8	LIMS1	IRF8	LIMS1	0.1605	-0.0502	-0.0502	-0.1338	0.4915
IRF8	MIS18A	IRF8	MIS18A	0.1561	-0.0130	-0.0131	-0.0094	0.8590
IRF8	NEK8	IRF8	NEK8	0.1786	-0.0092	-0.0092	-0.0042	0.8996
IRF8	NUP88	IRF8	NUP88	0.1519	-0.0184	-0.0186	-0.0224	0.8014
IRF8	POP7	IRF8	POP7	0.1633	-0.0382	-0.0384	-0.0803	0.6008
IRF8	RCC2	IRF8	RCC2	0.1505	-0.0092	-0.0092	-0.0042	0.8996
IRF8	ROCK1	IRF8	ROCK1	0.1714	0.1362	0.1380	0.2592	0.0610
IRF8	SMIM12	IRF8	SMIM12	0.1501	-0.0381	-0.0384	-0.0796	0.6021
IRF8	ZRANB1	IRF8	ZRANB1	0.1514	-0.0131	-0.0131	-0.0100	0.8581
JUN	ARID5B	JUN	ARID5B	0.1848	-0.0047	-0.0575	-0.0021	0.9486
JUN	BTAF1	JUN	BTAF1	0.1600	0.0015	-0.0043	0.0002	0.9841
JUN	BYSL	JUN	BYSL	0.1720	0.0279	-0.0172	0.0031	0.7024
JUN	C9orf37	JUN	C9orf37	0.1842	-0.0810	-0.0603	-0.0212	0.2667
JUN	CEBPG	JUN	CEBPG	0.1760	0.0378	0.0600	0.0087	0.6049
JUN	DUSP1	JUN	DUSP1	0.1924	0.2311	0.2260	0.2254	0.0013
JUN	EFHD2	JUN	EFHD2	0.1498	-0.0492	-0.0321	-0.0106	0.4999
JUN	GTF2I	JUN	GTF2I	0.1630	0.0439	0.0103	0.0056	0.5479
JUN	GZMK	JUN	GZMK	0.1502	-0.0432	-0.0562	-0.0210	0.5539
JUN	IER2	JUN	IER2	0.1490	0.1093	0.0620	0.1026	0.1334
JUN	IFITM2	JUN	IFITM2	0.1827	0.0625	0.0130	0.0598	0.3920
JUN	KRT1	JUN	KRT1	0.1585	0.0271	-0.0172	0.0066	0.7109
JUN	MYO1F	JUN	MYO1F	0.1535	0.1473	0.1002	0.0710	0.0426
JUN	PGRMC1	JUN	PGRMC1	0.1859	-0.0467	-0.0498	-0.0140	0.5222
JUN	TMEM208	JUN	TMEM208	0.1628	0.1208	0.0792	0.0669	0.0968
JUN	TSPO	JUN	TSPO	0.1757	0.0165	0.0157	0.0153	0.8217
JUND	ATP11B	JUND	ATP11B	0.1576	-0.0259	-0.0265	-0.0220	0.7233
JUND	BIRC3	JUND	BIRC3	0.1655	-0.0421	-0.0425	-0.0517	0.5639
JUND	BLZF1	JUND	BLZF1	0.1617	-0.0227	-0.0229	-0.0150	0.7556
JUND	C12orf75	JUND	C12orf75	0.1696	-0.0561	-0.0565	-0.0897	0.4421
JUND	CEP135	JUND	CEP135	0.1728	-0.0263	-0.0265	-0.0220	0.7192
JUND	DGKA	JUND	DGKA	0.1541	-0.0376	-0.0378	-0.0403	0.6070
JUND	DIAPH1	JUND	DIAPH1	0.1757	-0.0423	-0.0425	-0.0525	0.5624
JUND	DNAJC1	JUND	DNAJC1	0.1407	-0.0524	-0.0528	-0.0780	0.4727
JUND	GALNS	JUND	GALNS	0.1867	-0.0185	-0.0186	-0.0103	0.7999
JUND	IFITM3	JUND	IFITM3	0.1591	-0.0376	-0.0378	-0.0422	0.6069
JUND	KLRG1	JUND	KLRG1	0.1779	-0.0349	-0.0353	-0.0330	0.6331
JUND	LEPRE1	JUND	LEPRE1	0.1596	-0.0185	-0.0186	-0.0113	0.7999
JUND	MTMR3	JUND	MTMR3	0.1550	-0.0185	-0.0186	-0.0111	0.7998
JUND	MYL6	JUND	MYL6	0.1446	-0.0689	-0.0666	-0.2117	0.3447
JUND	NSUN4	JUND	NSUN4	0.1622	-0.0185	-0.0186	-0.0105	0.7998
JUND	STK40	JUND	STK40	0.2040	-0.0183	-0.0186	-0.0110	0.8017
JUND	TANGO6	JUND	TANGO6	0.1536	-0.0131	-0.0131	-0.0054	0.8581
JUND	TNK2	JUND	TNK2	0.1374	-0.0131	-0.0131	-0.0051	0.8581
JUND	TSPO	JUND	TSPO	0.1598	0.0694	0.0693	0.2028	0.3416
JUND	ZNF226	JUND	ZNF226	0.1600	-0.0324	-0.0326	-0.0321	0.6576
JUND	ZNF567	JUND	ZNF567	0.1476	-0.0227	-0.0229	-0.0162	0.7560
JUND	ZNF569	JUND	ZNF569	0.1414	-0.0131	-0.0131	-0.0050	0.8581
KDM1A	CST7	KDM1A	CST7	0.1492	0.1604	0.1681	0.3951	0.0270
KDM1A	IFI16	KDM1A	IFI16	0.1638	-0.0290	-0.0291	-0.0715	0.6913
KDM1A	LIMS2	KDM1A	LIMS2	0.1814	-0.0130	-0.0131	-0.0170	0.8588
KDM1A	MATK	KDM1A	MATK	0.1612	-0.0201	-0.0202	-0.0360	0.7833
KDM1A	MTO1	KDM1A	MTO1	0.1774	-0.0168	-0.0170	-0.0249	0.8180
KDM1A	RHOT2	KDM1A	RHOT2	0.1701	-0.0227	-0.0230	-0.0452	0.7554
KDM1A	SH3BP5	KDM1A	SH3BP5	0.1508	-0.0351	-0.0353	-0.0994	0.6305
KDM1A	SLC6A6	KDM1A	SLC6A6	0.1697	-0.0075	-0.0075	-0.0040	0.9182
KDM1A	SYK	KDM1A	SYK	0.1489	-0.0075	-0.0075	-0.0049	0.9182
KDM1A	TMEM8A	KDM1A	TMEM8A	0.1665	-0.0075	-0.0075	-0.0040	0.9182
KDM1A	ZNF664	KDM1A	ZNF664	0.1882	-0.0105	-0.0106	-0.0086	0.8856
KDM1A	ZNF668	KDM1A	ZNF668	0.1624	-0.0075	-0.0075	-0.0057	0.9182
LYL1	CAST	LYL1	CAST	0.1506	-0.0311	-0.0312	-0.0877	0.6706
LYL1	DCUN1D1	LYL1	DCUN1D1	0.1685	-0.0106	-0.0106	-0.0115	0.8842
LYL1	DUSP28	LYL1	DUSP28	0.1524	-0.0151	-0.0151	-0.0222	0.8363
LYL1	FAM229B	LYL1	FAM229B	0.2063	-0.0169	-0.0170	-0.0275	0.8174
LYL1	IFITM3	LYL1	IFITM3	0.1389	-0.0216	-0.0216	-0.0432	0.7677
LYL1	KIAA0040	LYL1	KIAA0040	0.1586	-0.0106	-0.0106	-0.0108	0.8842
LYL1	LYAR	LYL1	LYAR	0.1641	-0.0435	-0.0436	-0.1642	0.5510
LYL1	N6AMT2	LYL1	N6AMT2	0.1936	-0.0106	-0.0106	-0.0109	0.8843
LYL1	NCF1	LYL1	NCF1	0.1836	-0.0301	-0.0302	-0.0816	0.6802
LYL1	NEAT1	LYL1	NEAT1	0.1695	-0.0371	-0.0372	-0.1214	0.6112
LYL1	PML	LYL1	PML	0.1827	-0.0106	-0.0106	-0.0103	0.8845
LYL1	SETX	LYL1	SETX	0.1717	-0.0169	-0.0170	-0.0257	0.8169
LYL1	SLC26A11	LYL1	SLC26A11	0.1481	-0.0130	-0.0131	-0.0179	0.8584
LYL1	TMEM91	LYL1	TMEM91	0.1588	0.2822	0.2967	0.4553	0.0001
LYL1	TTC7A	LYL1	TTC7A	0.2076	-0.0106	-0.0106	-0.0103	0.8844
MAFG	AGL	MAFG	AGL	0.1659	-0.0075	-0.0075	-0.0127	0.9185
MAFG	ATAD5	MAFG	ATAD5	0.1675	-0.0053	-0.0053	-0.0060	0.9422
MAFG	CAST	MAFG	CAST	0.1498	-0.0219	-0.0220	-0.0947	0.7641
MAFG	CITED2	MAFG	CITED2	0.1446	-0.0306	-0.0307	-0.1727	0.6748
MAFG	DCUN1D1	MAFG	DCUN1D1	0.1576	-0.0075	-0.0075	-0.0125	0.9182
MAFG	FLNA	MAFG	FLNA	0.1638	-0.0282	-0.0282	-0.1460	0.6997
MAFG	GTF3C5	MAFG	GTF3C5	0.1809	-0.0106	-0.0107	-0.0249	0.8841
MAFG	GZMK	MAFG	GZMK	0.1736	-0.0196	-0.0197	-0.0815	0.7885
MAFG	IQGAP2	MAFG	IQGAP2	0.1653	-0.0178	-0.0180	-0.0625	0.8071
MAFG	NSG1	MAFG	NSG1	0.1850	-0.0131	-0.0131	-0.0358	0.8574
MAFG	QTRTD1	MAFG	QTRTD1	0.1510	-0.0053	-0.0053	-0.0057	0.9422
MAFG	RHBDF2	MAFG	RHBDF2	0.1483	-0.0053	-0.0053	-0.0057	0.9422
MAFG	SLC22A18	MAFG	SLC22A18	0.1750	-0.0130	-0.0131	-0.0356	0.8582
MAFG	TRPT1	MAFG	TRPT1	0.1644	-0.0142	-0.0142	-0.0409	0.8459
MAFG	TSPO	MAFG	TSPO	0.1394	-0.0683	-0.0646	-0.5443	0.3491
MAFG	UBE2F	MAFG	UBE2F	0.1522	-0.0188	-0.0189	-0.0738	0.7967
MAFG	WSB1	MAFG	WSB1	0.1729	-0.0152	-0.0152	-0.0444	0.8349
MAX	AMN1	MAX	AMN1	0.1434	-0.0497	-0.0502	-0.0216	0.4959
MAX	ARID5B	MAX	ARID5B	0.1478	-0.0879	-0.0888	-0.0718	0.2281
MAX	CD226	MAX	CD226	0.1553	-0.0429	-0.0434	-0.0183	0.5569
MAX	GZMB	MAX	GZMB	0.1458	-0.0247	-0.0249	-0.0069	0.7351
MAX	MFSD10	MAX	MFSD10	0.1691	-0.0413	-0.0336	-0.0334	0.5718
MAX	PPFIBP2	MAX	PPFIBP2	0.1808	-0.0350	-0.0353	-0.0120	0.6317
MAX	PPP1R16A	MAX	PPP1R16A	0.1523	0.0782	0.1166	0.0239	0.2835
MAX	SLC29A3	MAX	SLC29A3	0.1727	-0.0348	-0.0353	-0.0113	0.6336
MAX	SMCO4	MAX	SMCO4	0.1631	-0.0428	-0.0434	-0.0162	0.5573
MAX	SPRYD7	MAX	SPRYD7	0.1696	0.1477	0.1429	0.0487	0.0420
MAX	STRN	MAX	STRN	0.1717	-0.0247	-0.0249	-0.0054	0.7351
MAX	ZNF691	MAX	ZNF691	0.1641	-0.0349	-0.0353	-0.0105	0.6324
MECP2	AP001055.6	MECP2	AP001055.6	0.1401	-0.0131	-0.0131	-0.0054	0.8573
MECP2	C12orf75	MECP2	C12orf75	0.1655	-0.0564	-0.0565	-0.0948	0.4396
MECP2	CLPTM1L	MECP2	CLPTM1L	0.1579	-0.0131	-0.0131	-0.0069	0.8573
MECP2	COQ7	MECP2	COQ7	0.1640	0.0664	0.0642	0.1018	0.3625
MECP2	FCN1	MECP2	FCN1	0.1582	-0.0131	-0.0131	-0.0061	0.8573
MECP2	FRMD4B	MECP2	FRMD4B	0.1492	0.1327	0.1831	0.1266	0.0681
MECP2	IFITM2	MECP2	IFITM2	0.1745	0.0253	-0.0300	0.0800	0.7292
MECP2	IKZF3	MECP2	IKZF3	0.1515	-0.0131	-0.0131	-0.0061	0.8573
MECP2	MED28	MECP2	MED28	0.1580	-0.0464	-0.0468	-0.0666	0.5247
MECP2	MIIP	MECP2	MIIP	0.1447	-0.0184	-0.0186	-0.0094	0.8009
MECP2	MRPS31	MECP2	MRPS31	0.1765	-0.0463	-0.0468	-0.0686	0.5259
MECP2	NEIL1	MECP2	NEIL1	0.1766	-0.0131	-0.0131	-0.0059	0.8573
MECP2	POLD3	MECP2	POLD3	0.1690	0.2104	0.2223	0.1364	0.0036
MECP2	PTGDS	MECP2	PTGDS	0.1539	0.3842	0.3918	0.1518	0.0000
MECP2	SAMD9L	MECP2	SAMD9L	0.1607	-0.0265	-0.0265	-0.0215	0.7170
MECP2	SLC6A6	MECP2	SLC6A6	0.1356	-0.0131	-0.0131	-0.0044	0.8573
MECP2	ZNF226	MECP2	ZNF226	0.1544	-0.0325	-0.0326	-0.0339	0.6559
MLXIP	AAMDC	MLXIP	AAMDC	0.1700	-0.0215	-0.0215	-0.0197	0.7688
MLXIP	AP5S1	MLXIP	AP5S1	0.1655	-0.0148	-0.0151	-0.0090	0.8390
MLXIP	BYSL	MLXIP	BYSL	0.1808	-0.0106	-0.0107	-0.0044	0.8841
MLXIP	CCL4	MLXIP	CCL4	0.1745	-0.0106	-0.0107	-0.0047	0.8841
MLXIP	GEMIN4	MLXIP	GEMIN4	0.1462	-0.0151	-0.0151	-0.0105	0.8363
MLXIP	IER3	MLXIP	IER3	0.1693	-0.0106	-0.0107	-0.0052	0.8841
MLXIP	KLHL24	MLXIP	KLHL24	0.1667	-0.0239	-0.0241	-0.0260	0.7434
MLXIP	LINC00998	MLXIP	LINC00998	0.1564	-0.0240	-0.0241	-0.0248	0.7421
MLXIP	LLGL2	MLXIP	LLGL2	0.1679	-0.0106	-0.0107	-0.0055	0.8841
MLXIP	MTO1	MLXIP	MTO1	0.1632	-0.0239	-0.0241	-0.0251	0.7438
MLXIP	PLEKHA3	MLXIP	PLEKHA3	0.1622	-0.0306	-0.0307	-0.0416	0.6753
MLXIP	PLGRKT	MLXIP	PLGRKT	0.1367	-0.0500	-0.0502	-0.1029	0.4937
MLXIP	RMND5A	MLXIP	RMND5A	0.1611	-0.0151	-0.0151	-0.0099	0.8362
MLXIP	RRBP1	MLXIP	RRBP1	0.1531	-0.0151	-0.0151	-0.0108	0.8366
MLXIP	SCO2	MLXIP	SCO2	0.1794	-0.0184	-0.0186	-0.0175	0.8014
MLXIP	SERPINB6	MLXIP	SERPINB6	0.1632	-0.0345	-0.0345	-0.0498	0.6370
MLXIP	SH2D1B	MLXIP	SH2D1B	0.1478	-0.0106	-0.0107	-0.0056	0.8841
MSL3	AK3	MSL3	AK3	0.1807	-0.0420	-0.0425	-0.0547	0.5648
MSL3	AP001816.1	MSL3	AP001816.1	0.1616	-0.0131	-0.0131	-0.0053	0.8582
MSL3	ATP11B	MSL3	ATP11B	0.1800	-0.0258	-0.0265	-0.0234	0.7235
MSL3	BIRC3	MSL3	BIRC3	0.1619	-0.0421	-0.0425	-0.0551	0.5642
MSL3	CHD1L	MSL3	CHD1L	0.1526	0.1887	0.1673	0.1705	0.0091
MSL3	CISH	MSL3	CISH	0.1549	0.0634	0.0616	0.1044	0.3850
MSL3	CXCR3	MSL3	CXCR3	0.1766	-0.0505	-0.0509	-0.0788	0.4888
MSL3	GMEB2	MSL3	GMEB2	0.1744	-0.0185	-0.0186	-0.0102	0.8000
MSL3	GOLGA5	MSL3	GOLGA5	0.1539	-0.0227	-0.0229	-0.0160	0.7559
MSL3	HPS1	MSL3	HPS1	0.1517	0.2858	0.2649	0.3275	0.0001
MSL3	KLHL12	MSL3	KLHL12	0.1638	-0.0131	-0.0131	-0.0055	0.8582
MSL3	MAST3	MSL3	MAST3	0.1454	-0.0185	-0.0186	-0.0110	0.8003
MSL3	PARP11	MSL3	PARP11	0.1610	-0.0131	-0.0131	-0.0055	0.8582
MSL3	PLEKHF1	MSL3	PLEKHF1	0.1744	-0.0485	-0.0489	-0.0705	0.5065
MSL3	RANBP6	MSL3	RANBP6	0.1627	-0.0226	-0.0229	-0.0188	0.7571
MSL3	SNX2	MSL3	SNX2	0.1893	0.0279	0.0547	0.0416	0.7019
MSL3	STRN	MSL3	STRN	0.1552	-0.0131	-0.0131	-0.0053	0.8582
MSL3	TBC1D23	MSL3	TBC1D23	0.1407	-0.0131	-0.0131	-0.0057	0.8582
MSL3	TET2	MSL3	TET2	0.1559	-0.0226	-0.0229	-0.0190	0.7573
MSL3	TFB1M	MSL3	TFB1M	0.1617	0.1350	0.2670	0.0847	0.0632
MSL3	TPM4	MSL3	TPM4	0.1710	0.0393	0.0741	0.0548	0.5902
MSL3	TYK2	MSL3	TYK2	0.1487	-0.0131	-0.0131	-0.0045	0.8582
MXD3	ADAM15	MXD3	ADAM15	0.1591	-0.0075	-0.0075	-0.0083	0.9186
MXD3	BIRC3	MXD3	BIRC3	0.1794	-0.0171	-0.0171	-0.0427	0.8152
MXD3	CD79B	MXD3	CD79B	0.1630	-0.0162	-0.0162	-0.0393	0.8249
MXD3	CRIP2	MXD3	CRIP2	0.1764	-0.0234	-0.0235	-0.0827	0.7484
MXD3	ETV6	MXD3	ETV6	0.1494	-0.0053	-0.0053	-0.0042	0.9422
MXD3	HIST1H2BK	MXD3	HIST1H2BK	0.1592	-0.0152	-0.0152	-0.0320	0.8355
MXD3	MSL1	MXD3	MSL1	0.1592	-0.0092	-0.0092	-0.0125	0.8999
MXD3	NSMAF	MXD3	NSMAF	0.1619	-0.0091	-0.0092	-0.0137	0.9007
MXD3	NUPL1	MXD3	NUPL1	0.1650	-0.0053	-0.0053	-0.0047	0.9422
MXD3	PHLDA2	MXD3	PHLDA2	0.1436	-0.0053	-0.0053	-0.0048	0.9422
MXD3	RAP2C	MXD3	RAP2C	0.1607	-0.0106	-0.0107	-0.0167	0.8842
MXD3	TLN1	MXD3	TLN1	0.1614	-0.0204	-0.0205	-0.0583	0.7795
MXD3	TNFRSF1A	MXD3	TNFRSF1A	0.1700	-0.0171	-0.0171	-0.0436	0.8146
MXD4	AZIN1	MXD4	AZIN1	0.1670	-0.0130	-0.0131	-0.0163	0.8587
MXD4	C1orf21	MXD4	C1orf21	0.1614	-0.0075	-0.0075	-0.0054	0.9184
MXD4	CD247	MXD4	CD247	0.1715	0.0440	0.0461	0.1913	0.5464
MXD4	CTSZ	MXD4	CTSZ	0.1719	-0.0106	-0.0106	-0.0099	0.8845
MXD4	EFCAB14	MXD4	EFCAB14	0.1764	-0.0169	-0.0170	-0.0294	0.8169
MXD4	MIIP	MXD4	MIIP	0.1563	-0.0105	-0.0106	-0.0093	0.8857
MXD4	NARFL	MXD4	NARFL	0.1434	-0.0151	-0.0151	-0.0221	0.8363
MXD4	NFYB	MXD4	NFYB	0.1919	-0.0169	-0.0170	-0.0281	0.8171
MXD4	SLC39A8	MXD4	SLC39A8	0.1445	-0.0130	-0.0131	-0.0170	0.8584
NFYB	ASCL2	NFYB	ASCL2	0.1644	-0.0119	-0.0120	-0.0048	0.8702
NFYB	CCNG2	NFYB	CCNG2	0.1622	0.4528	0.4472	0.2093	0.0000
NFYB	CUL5	NFYB	CUL5	0.1658	-0.0119	-0.0120	-0.0045	0.8702
NFYB	DIS3	NFYB	DIS3	0.1530	-0.0268	-0.0270	-0.0291	0.7139
NFYB	DNAJC21	NFYB	DNAJC21	0.1576	-0.0208	-0.0208	-0.0167	0.7761
NFYB	FAM101B	NFYB	FAM101B	0.1490	-0.0119	-0.0120	-0.0062	0.8702
NFYB	HSH2D	NFYB	HSH2D	0.1658	-0.0207	-0.0208	-0.0157	0.7765
NFYB	MXD4	NFYB	MXD4	0.1919	-0.0169	-0.0170	-0.0101	0.8171
NFYB	PML	NFYB	PML	0.1763	-0.0169	-0.0170	-0.0101	0.8171
NFYB	PPP6R2	NFYB	PPP6R2	0.1547	-0.0240	-0.0241	-0.0193	0.7419
NFYB	VAC14	NFYB	VAC14	0.1782	-0.0207	-0.0208	-0.0154	0.7764
NR4A1	AC104820.2	NR4A1	AC104820.2	0.1570	-0.0053	-0.0053	-0.0058	0.9422
NR4A1	BANK1	NR4A1	BANK1	0.1566	-0.0053	-0.0053	-0.0057	0.9422
NR4A1	BLZF1	NR4A1	BLZF1	0.1517	-0.0092	-0.0092	-0.0156	0.8997
NR4A1	BTAF1	NR4A1	BTAF1	0.1589	-0.0074	-0.0075	-0.0093	0.9192
NR4A1	CCDC14	NR4A1	CCDC14	0.1561	-0.0074	-0.0075	-0.0093	0.9192
NR4A1	CYHR1	NR4A1	CYHR1	0.1610	-0.0162	-0.0162	-0.0481	0.8247
NR4A1	HSH2D	NR4A1	HSH2D	0.1574	-0.0092	-0.0092	-0.0163	0.8999
NR4A1	IGLL5	NR4A1	IGLL5	0.1705	-0.0075	-0.0075	-0.0100	0.9184
NR4A1	IPPK	NR4A1	IPPK	0.1624	-0.0091	-0.0092	-0.0166	0.9011
NR4A1	ODC1	NR4A1	ODC1	0.1622	-0.0152	-0.0152	-0.0419	0.8351
NR4A1	P2RX5	NR4A1	P2RX5	0.1626	-0.0131	-0.0131	-0.0310	0.8575
NR4A1	PHF19	NR4A1	PHF19	0.1537	-0.0105	-0.0107	-0.0202	0.8854
NR4A1	PRR3	NR4A1	PRR3	0.1682	-0.0106	-0.0107	-0.0218	0.8845
NR4A1	RBM28	NR4A1	RBM28	0.1811	-0.0053	-0.0053	-0.0053	0.9422
NR4A1	TRMT10C	NR4A1	TRMT10C	0.1471	-0.0188	-0.0189	-0.0656	0.7967
NR4A1	VIM	NR4A1	VIM	0.1845	0.0459	0.0527	0.3242	0.5298
NR4A1	WASF2	NR4A1	WASF2	0.1618	-0.0249	-0.0249	-0.1066	0.7334
NR4A2	C17orf75	NR4A2	C17orf75	0.1462	-0.0106	-0.0107	-0.0047	0.8847
NR4A2	CALHM2	NR4A2	CALHM2	0.1394	-0.0262	-0.0265	-0.0323	0.7197
NR4A2	CDKN1A	NR4A2	CDKN1A	0.1557	-0.0184	-0.0186	-0.0169	0.8012
NR4A2	CEP85L	NR4A2	CEP85L	0.1472	-0.0237	-0.0241	-0.0275	0.7453
NR4A2	DDX6	NR4A2	DDX6	0.1431	-0.0324	-0.0327	-0.0468	0.6572
NR4A2	DOLPP1	NR4A2	DOLPP1	0.1450	-0.0149	-0.0151	-0.0096	0.8379
NR4A2	EPG5	NR4A2	EPG5	0.1946	-0.0184	-0.0186	-0.0155	0.8010
NR4A2	FAM193A	NR4A2	FAM193A	0.1534	-0.0150	-0.0151	-0.0109	0.8373
NR4A2	FCRL6	NR4A2	FCRL6	0.1600	-0.0106	-0.0107	-0.0057	0.8847
NR4A2	IL15RA	NR4A2	IL15RA	0.1737	-0.0150	-0.0151	-0.0106	0.8371
NR4A2	MARCH2	NR4A2	MARCH2	0.1509	-0.0184	-0.0186	-0.0170	0.8010
NR4A2	MEGF9	NR4A2	MEGF9	0.1779	-0.0150	-0.0151	-0.0111	0.8372
NR4A2	PDXDC1	NR4A2	PDXDC1	0.1619	-0.0150	-0.0151	-0.0104	0.8373
NR4A2	TMEM127	NR4A2	TMEM127	0.1711	-0.0106	-0.0107	-0.0055	0.8847
NR4A2	TMEM205	NR4A2	TMEM205	0.1450	0.0540	0.0809	0.0983	0.4590
NR4A2	TRMT10C	NR4A2	TRMT10C	0.1642	0.1367	0.1157	0.2357	0.0601
NR4A2	ZDHHC18	NR4A2	ZDHHC18	0.1878	-0.0106	-0.0107	-0.0058	0.8847
NRL	CEP85L	NRL	CEP85L	0.1593	-0.0205	-0.0208	-0.0248	0.7789
NRL	CHI3L2	NRL	CHI3L2	0.1773	0.3955	0.3298	0.3778	0.0000
NRL	GEMIN4	NRL	GEMIN4	0.1606	-0.0130	-0.0131	-0.0101	0.8591
NRL	KIAA0430	NRL	KIAA0430	0.1810	-0.0092	-0.0092	-0.0048	0.9003
NRL	MED28	NRL	MED28	0.1691	-0.0324	-0.0329	-0.0585	0.6576
NRL	NUDT1	NRL	NUDT1	0.1561	-0.0339	-0.0343	-0.0646	0.6427
NRL	POP7	NRL	POP7	0.1570	-0.0380	-0.0384	-0.0767	0.6032
NRL	SPON2	NRL	SPON2	0.1794	-0.0206	-0.0208	-0.0237	0.7775
NRL	TBXAS1	NRL	TBXAS1	0.1486	-0.0092	-0.0092	-0.0052	0.9003
NRL	TFB1M	NRL	TFB1M	0.1551	-0.0125	-0.0131	-0.0097	0.8641
NRL	TIMM23	NRL	TIMM23	0.1586	-0.0246	-0.0248	-0.0333	0.7363
NRL	TLK1	NRL	TLK1	0.1762	-0.0280	-0.0282	-0.0438	0.7011
PHF5A	ARL13B	PHF5A	ARL13B	0.1515	-0.0276	-0.0276	-0.0066	0.7057
PHF5A	ARNTL	PHF5A	ARNTL	0.1447	-0.0276	-0.0276	-0.0062	0.7057
PHF5A	ARRB1	PHF5A	ARRB1	0.1472	-0.0276	-0.0276	-0.0060	0.7057
PHF5A	GZMA	PHF5A	GZMA	0.1785	-0.1022	-0.1027	-0.0824	0.1608
PHF5A	HAVCR2	PHF5A	HAVCR2	0.1545	-0.0276	-0.0276	-0.0050	0.7057
PHF5A	IGLL5	PHF5A	IGLL5	0.1885	-0.0390	-0.0391	-0.0112	0.5931
PHF5A	IL15RA	PHF5A	IL15RA	0.1615	-0.0391	-0.0391	-0.0121	0.5923
PHF5A	LST1	PHF5A	LST1	0.1665	0.0524	0.0469	0.0388	0.4725
PHF5A	MFSD12	PHF5A	MFSD12	0.1786	-0.0276	-0.0276	-0.0062	0.7057
PHF5A	PEX11B	PHF5A	PEX11B	0.1677	-0.0554	-0.0556	-0.0244	0.4477
PHF5A	PGBD2	PHF5A	PGBD2	0.1701	-0.0391	-0.0391	-0.0116	0.5924
PHF5A	TNF	PHF5A	TNF	0.1700	-0.0480	-0.0480	-0.0184	0.5107
PHTF1	ALDOC	PHTF1	ALDOC	0.1814	-0.0179	-0.0180	-0.0555	0.8058
PHTF1	ARL13B	PHTF1	ARL13B	0.1385	-0.0053	-0.0053	-0.0054	0.9422
PHTF1	BLVRB	PHTF1	BLVRB	0.1814	-0.0130	-0.0131	-0.0286	0.8583
PHTF1	BTAF1	PHTF1	BTAF1	0.1578	-0.0074	-0.0075	-0.0086	0.9192
PHTF1	C10orf118	PHTF1	C10orf118	0.1845	-0.0189	-0.0189	-0.0618	0.7962
PHTF1	CARS2	PHTF1	CARS2	0.1662	-0.0092	-0.0092	-0.0146	0.8998
PHTF1	CITED2	PHTF1	CITED2	0.1531	-0.0306	-0.0307	-0.1498	0.6748
PHTF1	DENND1B	PHTF1	DENND1B	0.1501	-0.0075	-0.0075	-0.0102	0.9182
PHTF1	ELMOD3	PHTF1	ELMOD3	0.1488	-0.0092	-0.0092	-0.0138	0.9000
PHTF1	FERMT3	PHTF1	FERMT3	0.1674	-0.0276	-0.0276	-0.1193	0.7059
PHTF1	HEMGN	PHTF1	HEMGN	0.1500	-0.0092	-0.0092	-0.0145	0.8999
PHTF1	IPO5	PHTF1	IPO5	0.1692	-0.0130	-0.0131	-0.0282	0.8582
PHTF1	ITPR1	PHTF1	ITPR1	0.1748	-0.0053	-0.0053	-0.0048	0.9422
PHTF1	LGALS1	PHTF1	LGALS1	0.1503	0.1633	0.1656	1.0083	0.0244
