source	target	source.symbol	target.symbol	MI	pearson	spearman	rho	p-value
ZNF292	FGR	ZNF292	FGR	0.3219	-0.0360	-0.0360	-0.0731	0.7757
ZNF292	GAA	ZNF292	GAA	0.2567	-0.0156	-0.0156	-0.0154	0.9017
ZNF292	HCG18	ZNF292	HCG18	0.2937	-0.0223	-0.0223	-0.0311	0.8602
ZNF292	HIST1H1D	ZNF292	HIST1H1D	0.2562	-0.0560	-0.0561	-0.1768	0.6578
ZNF292	LGALS3	ZNF292	LGALS3	0.3013	-0.0320	-0.0320	-0.0539	0.8004
ZNF292	PLEK	ZNF292	PLEK	0.2946	-0.0624	-0.0620	-0.1993	0.6213
ZNF292	PRKAR2A	ZNF292	PRKAR2A	0.2889	-0.0156	-0.0156	-0.0153	0.9017
ZNF292	R3HDM2	ZNF292	R3HDM2	0.2389	-0.0156	-0.0156	-0.0169	0.9017
ZNF317	DIP2B	ZNF317	DIP2B	0.2639	0.7212	0.7126	0.5279	0.0000
ZNF317	GPR68	ZNF317	GPR68	0.2789	-0.0317	-0.0317	-0.0358	0.8020
ZNF317	IFITM2	ZNF317	IFITM2	0.2677	-0.1422	-0.1828	-0.4645	0.2584
ZNF317	JUN	ZNF317	JUN	0.3042	-0.1839	-0.1710	-0.6618	0.1425
ZNF317	NKAP	ZNF317	NKAP	0.2661	-0.0757	-0.0756	-0.1744	0.5490
ZNF317	PSME4	ZNF317	PSME4	0.3016	-0.0223	-0.0223	-0.0169	0.8603
ZNF317	RMND5A	ZNF317	RMND5A	0.2840	-0.0223	-0.0223	-0.0150	0.8603
ZNF317	TSC22D1	ZNF317	TSC22D1	0.2540	-0.0223	-0.0223	-0.0186	0.8603
ZNF384	AP3M1	ZNF384	AP3M1	0.2370	-0.0156	-0.0156	-0.0190	0.9017
ZNF384	JUN	ZNF384	JUN	0.3134	0.1526	0.1976	0.8338	0.2248
ZNF384	METTL3	ZNF384	METTL3	0.2752	-0.0223	-0.0223	-0.0386	0.8603
ZNF384	MOV10	ZNF384	MOV10	0.2690	-0.0223	-0.0223	-0.0366	0.8602
ZNF384	PRKCB	ZNF384	PRKCB	0.2846	-0.0398	-0.0398	-0.1095	0.7531
ZNF384	PSEN1	ZNF384	PSEN1	0.2718	-0.0156	-0.0156	-0.0196	0.9017
ZNF384	PTGDS	ZNF384	PTGDS	0.2721	-0.0355	-0.0360	-0.1075	0.7787
ZNF384	SNORD3D	ZNF384	SNORD3D	0.2734	0.5108	0.5497	0.9641	0.0000
ZNF593	C12orf75	ZNF593	C12orf75	0.3512	0.2451	0.2690	0.7744	0.0490
ZNF593	CD300A	ZNF593	CD300A	0.2736	-0.0753	-0.0756	-0.1791	0.5511
ZNF593	COQ7	ZNF593	COQ7	0.2827	-0.0512	-0.0514	-0.0782	0.6855
ZNF593	DNAJC1	ZNF593	DNAJC1	0.2671	0.1651	0.1945	0.3262	0.1888
ZNF593	MYL6	ZNF593	MYL6	0.2752	-0.1818	-0.1398	-0.4842	0.1472
ZNF664	ABCA7	ZNF664	ABCA7	0.3120	-0.0156	-0.0156	-0.0198	0.9017
ZNF664	DNAJC10	ZNF664	DNAJC10	0.2600	0.5950	0.6903	0.9793	0.0000
ZNF664	IQGAP1	ZNF664	IQGAP1	0.2597	-0.0360	-0.0360	-0.0883	0.7756
ZNF664	KIAA0040	ZNF664	KIAA0040	0.3123	-0.0223	-0.0223	-0.0327	0.8603
ZNF664	MFSD10	ZNF664	MFSD10	0.2690	-0.0532	-0.0531	-0.1867	0.6739
ZNF664	NUDT1	ZNF664	NUDT1	0.3246	0.2791	0.3219	0.8797	0.0243
ZNF664	PRSS21	ZNF664	PRSS21	0.2924	-0.0156	-0.0156	-0.0192	0.9017
ZNF664	RDH14	ZNF664	RDH14	0.2784	-0.0319	-0.0320	-0.0756	0.8007
ZNF664	SESN2	ZNF664	SESN2	0.2757	-0.0222	-0.0223	-0.0371	0.8608
ZNF664	SLC15A4	ZNF664	SLC15A4	0.2870	-0.0156	-0.0156	-0.0187	0.9017
ZNF664	SLU7	ZNF664	SLU7	0.2788	-0.0532	-0.0531	-0.1813	0.6738
ZNF672	COQ7	ZNF672	COQ7	0.2523	-0.0360	-0.0360	-0.0559	0.7759
ZNF672	GRIPAP1	ZNF672	GRIPAP1	0.2908	-0.0156	-0.0156	-0.0109	0.9017
ZNF672	HAGHL	ZNF672	HAGHL	0.2794	-0.0223	-0.0223	-0.0241	0.8602
ZNF672	MARCH2	ZNF672	MARCH2	0.2811	-0.0275	-0.0275	-0.0355	0.8281
ZNF672	NFYB	ZNF672	NFYB	0.2822	-0.0156	-0.0156	-0.0126	0.9017
ZNF672	TIGIT	ZNF672	TIGIT	0.2711	-0.0467	-0.0467	-0.1022	0.7119
ZNF672	URI1	ZNF672	URI1	0.2815	-0.0156	-0.0156	-0.0104	0.9017
ZNF672	VIM	ZNF672	VIM	0.2950	0.0864	0.0549	0.2940	0.4938
ZNF672	YY1	ZNF672	YY1	0.2512	-0.0222	-0.0223	-0.0239	0.8606
ZNF683	ABHD11	ZNF683	ABHD11	0.2768	-0.0970	-0.0965	-0.0329	0.4421
ZNF683	ATG2A	ZNF683	ATG2A	0.2790	-0.0681	-0.0677	-0.0201	0.5900
ZNF683	BOLA1	ZNF683	BOLA1	0.2791	0.3280	0.3275	0.1255	0.0076
ZNF683	C12orf75	ZNF683	C12orf75	0.2751	0.4212	0.4037	0.4807	0.0005
ZNF683	C22orf39	ZNF683	C22orf39	0.3092	0.0978	0.0900	0.0449	0.4383
ZNF683	CD58	ZNF683	CD58	0.3300	-0.0681	-0.0677	-0.0183	0.5900
ZNF683	ETFA	ZNF683	ETFA	0.2635	0.0669	0.0667	0.0411	0.5967
ZNF683	GAB3	ZNF683	GAB3	0.2859	0.2275	0.2347	0.0662	0.0684
ZNF683	GTF3C1	ZNF683	GTF3C1	0.3005	-0.1389	-0.1386	-0.0691	0.2698
ZNF683	ITGAM	ZNF683	ITGAM	0.3139	-0.0966	-0.0965	-0.0375	0.4441
ZNF683	LDHB	ZNF683	LDHB	0.2686	-0.0902	-0.1210	-0.1074	0.4749
ZNF683	MPST	ZNF683	MPST	0.2802	-0.1194	-0.1191	-0.0580	0.3435
ZNF683	PHF19	ZNF683	PHF19	0.2445	-0.1193	-0.1191	-0.0512	0.3440
ZNF683	SPINT2	ZNF683	SPINT2	0.2677	-0.0681	-0.0677	-0.0171	0.5900
ZNF683	SYNGR1	ZNF683	SYNGR1	0.2733	-0.1568	-0.1562	-0.1006	0.2124
ZNF683	TPM1	ZNF683	TPM1	0.2905	-0.0970	-0.0965	-0.0369	0.4420
ZNF708	CAPG	ZNF708	CAPG	0.2698	-0.0221	-0.0223	-0.0275	0.8614
ZNF708	GOLGA5	ZNF708	GOLGA5	0.3023	-0.0156	-0.0156	-0.0143	0.9017
ZNF708	GRHPR	ZNF708	GRHPR	0.2857	-0.0561	-0.0561	-0.1531	0.6570
ZNF708	HMBS	ZNF708	HMBS	0.2887	-0.0156	-0.0156	-0.0118	0.9017
ZNF708	IRF3	ZNF708	IRF3	0.2776	-0.0433	-0.0433	-0.0946	0.7319
ZNF708	KHNYN	ZNF708	KHNYN	0.3017	-0.0156	-0.0156	-0.0140	0.9017
ZNF708	PACS1	ZNF708	PACS1	0.2632	-0.0360	-0.0360	-0.0738	0.7760
ZNF708	SPI1	ZNF708	SPI1	0.2767	-0.0156	-0.0156	-0.0150	0.9017
ZNF708	TBC1D7	ZNF708	TBC1D7	0.2649	-0.0223	-0.0223	-0.0304	0.8602
ZNF708	TPM4	ZNF708	TPM4	0.3086	-0.0361	-0.0360	-0.0695	0.7756
ZNF708	TYK2	ZNF708	TYK2	0.2952	-0.0156	-0.0156	-0.0126	0.9017
ZNHIT6	ATAD5	ZNHIT6	ATAD5	0.2964	-0.0317	-0.0317	-0.0285	0.8023
ZNHIT6	CCL4	ZNHIT6	CCL4	0.2861	-0.1216	-0.1200	-0.2940	0.3345
ZNHIT6	CEP57	ZNHIT6	CEP57	0.3358	-0.0455	-0.0456	-0.0505	0.7190
ZNHIT6	DDX42	ZNHIT6	DDX42	0.2661	-0.0222	-0.0223	-0.0145	0.8605
ZNHIT6	DTX2	ZNHIT6	DTX2	0.2687	-0.0316	-0.0317	-0.0256	0.8027
ZNHIT6	GRHPR	ZNHIT6	GRHPR	0.2584	-0.0799	-0.0800	-0.1467	0.5271
ZNHIT6	PANK2	ZNHIT6	PANK2	0.2743	-0.0455	-0.0456	-0.0545	0.7188
ZNHIT6	RPF1	ZNHIT6	RPF1	0.2611	-0.0615	-0.0618	-0.0949	0.6265
ZNHIT6	SBNO1	ZNHIT6	SBNO1	0.3083	-0.0222	-0.0223	-0.0121	0.8605
ZNHIT6	SELPLG	ZNHIT6	SELPLG	0.2660	-0.0616	-0.0618	-0.0879	0.6262
ZNHIT6	TESC	ZNHIT6	TESC	0.2967	-0.0455	-0.0456	-0.0518	0.7189
ZNHIT6	TIMP1	ZNHIT6	TIMP1	0.2816	-0.1094	-0.1084	-0.2442	0.3858
ZNHIT6	TPST2	ZNHIT6	TPST2	0.2719	-0.1265	-0.1239	-0.3005	0.3154
ZNHIT6	TSGA10	ZNHIT6	TSGA10	0.2850	-0.0222	-0.0223	-0.0113	0.8605
ZNHIT6	USP28	ZNHIT6	USP28	0.2669	-0.0317	-0.0317	-0.0267	0.8021
ZZEF1	ACTL10	ZZEF1	ACTL10	0.3080	-0.0156	-0.0156	-0.0137	0.9017
ZZEF1	CISH	ZZEF1	CISH	0.2814	-0.0156	-0.0156	-0.0120	0.9017
ZZEF1	RHOT2	ZZEF1	RHOT2	0.2731	-0.0223	-0.0223	-0.0244	0.8602
ZZEF1	RRAGC	ZZEF1	RRAGC	0.2761	-0.0223	-0.0223	-0.0283	0.8603
