source	target	source.symbol	target.symbol	MI	pearson	spearman	rho	p-value
MECP2	USP28	MECP2	USP28	0.1748	-0.0174	-0.0174	-0.0056	0.8295
MECP2	ZMIZ2	MECP2	ZMIZ2	0.2010	-0.0303	-0.0303	-0.0185	0.7074
MLXIP	ARHGAP18	MLXIP	ARHGAP18	0.1971	-0.0146	-0.0146	-0.0071	0.8568
MLXIP	B3GALT4	MLXIP	B3GALT4	0.1967	-0.0146	-0.0146	-0.0066	0.8568
MLXIP	BLVRB	MLXIP	BLVRB	0.1817	-0.0146	-0.0146	-0.0071	0.8568
MLXIP	CCAR2	MLXIP	CCAR2	0.1661	-0.0206	-0.0207	-0.0144	0.7987
MLXIP	CD300A	MLXIP	CD300A	0.1669	-0.0146	-0.0146	-0.0062	0.8568
MLXIP	CSNK1G2	MLXIP	CSNK1G2	0.1886	0.2056	0.2327	0.1641	0.0100
MLXIP	DICER1	MLXIP	DICER1	0.1816	-0.0254	-0.0255	-0.0197	0.7533
MLXIP	GRIPAP1	MLXIP	GRIPAP1	0.1687	-0.0146	-0.0146	-0.0069	0.8568
MLXIP	IGJ	MLXIP	IGJ	0.2087	-0.0146	-0.0146	-0.0066	0.8568
MLXIP	IRF3	MLXIP	IRF3	0.1598	-0.0546	-0.0548	-0.0871	0.4986
MLXIP	ITPR1	MLXIP	ITPR1	0.1598	-0.0146	-0.0146	-0.0065	0.8568
MLXIP	LINC00909	MLXIP	LINC00909	0.1589	-0.0146	-0.0146	-0.0080	0.8568
MLXIP	NIPBL	MLXIP	NIPBL	0.1949	-0.0330	-0.0331	-0.0331	0.6828
MLXIP	NRM	MLXIP	NRM	0.1728	-0.0146	-0.0146	-0.0066	0.8568
MLXIP	PATL1	MLXIP	PATL1	0.1641	-0.0146	-0.0146	-0.0068	0.8568
MLXIP	PLEK	MLXIP	PLEK	0.1582	-0.0146	-0.0146	-0.0064	0.8568
MLXIP	RIC3	MLXIP	RIC3	0.1715	-0.0330	-0.0331	-0.0325	0.6830
MLXIP	RNASEK	MLXIP	RNASEK	0.1736	-0.0146	-0.0146	-0.0064	0.8568
MLXIP	SPON2	MLXIP	SPON2	0.1847	0.3254	0.2497	0.2597	0.0000
MLXIP	STARD3	MLXIP	STARD3	0.1919	0.1277	0.1491	0.1537	0.1121
MLXIP	WSB1	MLXIP	WSB1	0.1823	0.0980	0.1030	0.1331	0.2237
MLXIP	ZSCAN21	MLXIP	ZSCAN21	0.1902	-0.0146	-0.0146	-0.0069	0.8568
MSL3	AP5B1	MSL3	AP5B1	0.2063	-0.0130	-0.0130	-0.0060	0.8720
MSL3	COG3	MSL3	COG3	0.1768	-0.0130	-0.0130	-0.0058	0.8720
MSL3	CRTAM	MSL3	CRTAM	0.1897	-0.0321	-0.0324	-0.0408	0.6905
MSL3	EGR1	MSL3	EGR1	0.1830	0.3117	0.3328	0.2152	0.0001
MSL3	GIMAP7	MSL3	GIMAP7	0.1590	0.0140	0.0641	0.0407	0.8627
MSL3	GSTP1	MSL3	GSTP1	0.1602	-0.0868	-0.0863	-0.2303	0.2814
MSL3	HVCN1	MSL3	HVCN1	0.1610	-0.0294	-0.0295	-0.0351	0.7155
MSL3	IDH1	MSL3	IDH1	0.1748	-0.0130	-0.0130	-0.0062	0.8720
MSL3	IRF3	MSL3	IRF3	0.1856	-0.0487	-0.0488	-0.0817	0.5456
MSL3	NARFL	MSL3	NARFL	0.1828	-0.0130	-0.0130	-0.0058	0.8720
MSL3	NRL	MSL3	NRL	0.1864	-0.0130	-0.0130	-0.0059	0.8720
MSL3	NT5C3B	MSL3	NT5C3B	0.1693	-0.0323	-0.0324	-0.0386	0.6891
MSL3	PITPNM1	MSL3	PITPNM1	0.1804	0.3299	0.3374	0.2303	0.0000
MSL3	PLA2G16	MSL3	PLA2G16	0.2121	-0.0130	-0.0130	-0.0055	0.8720
MSL3	PMAIP1	MSL3	PMAIP1	0.1938	-0.0323	-0.0324	-0.0384	0.6890
MSL3	PRKRIP1	MSL3	PRKRIP1	0.1548	-0.0227	-0.0227	-0.0193	0.7789
MSL3	QTRTD1	MSL3	QTRTD1	0.1988	-0.0227	-0.0227	-0.0190	0.7789
MSL3	RIC3	MSL3	RIC3	0.1617	-0.0294	-0.0295	-0.0305	0.7153
MSL3	USP22	MSL3	USP22	0.1751	-0.0185	-0.0185	-0.0121	0.8192
MSL3	ZNF181	MSL3	ZNF181	0.1663	0.3234	0.3419	0.2312	0.0000
MSL3	ZNF567	MSL3	ZNF567	0.1994	-0.0227	-0.0227	-0.0193	0.7788
MXD4	ABHD11	MXD4	ABHD11	0.1631	-0.0112	-0.0112	-0.0199	0.8892
MXD4	AHNAK	MXD4	AHNAK	0.1938	-0.0092	-0.0092	-0.0134	0.9097
MXD4	ARHGAP18	MXD4	ARHGAP18	0.1825	-0.0065	-0.0065	-0.0071	0.9363
MXD4	CHEK2	MXD4	CHEK2	0.1746	-0.0112	-0.0112	-0.0191	0.8894
MXD4	DCAF5	MXD4	DCAF5	0.1772	-0.0112	-0.0112	-0.0213	0.8894
MXD4	DIS3L2	MXD4	DIS3L2	0.1944	-0.0065	-0.0065	-0.0062	0.9363
MXD4	FUT11	MXD4	FUT11	0.1863	-0.0065	-0.0065	-0.0065	0.9363
MXD4	GZMA	MXD4	GZMA	0.1942	-0.0112	-0.0112	-0.0219	0.8892
MXD4	IRF2BPL	MXD4	IRF2BPL	0.1848	-0.0112	-0.0112	-0.0193	0.8892
MXD4	LST1	MXD4	LST1	0.1679	-0.0221	-0.0221	-0.0731	0.7843
MXD4	NAGA	MXD4	NAGA	0.1792	-0.0091	-0.0092	-0.0133	0.9097
MXD4	PAM	MXD4	PAM	0.1563	-0.0065	-0.0065	-0.0062	0.9363
MXD4	PISD	MXD4	PISD	0.1730	-0.0065	-0.0065	-0.0075	0.9363
MXD4	PRKAG1	MXD4	PRKAG1	0.1688	-0.0271	-0.0271	-0.1097	0.7373
MXD4	RCC2	MXD4	RCC2	0.1682	-0.0091	-0.0092	-0.0137	0.9097
MXD4	RFC1	MXD4	RFC1	0.1746	-0.0173	-0.0174	-0.0475	0.8300
MXD4	RGS2	MXD4	RGS2	0.1716	-0.0173	-0.0174	-0.0479	0.8299
MXD4	SERPINF1	MXD4	SERPINF1	0.1562	-0.0065	-0.0065	-0.0066	0.9363
MXD4	SHMT1	MXD4	SHMT1	0.1841	-0.0065	-0.0065	-0.0069	0.9363
MXD4	SPAG16	MXD4	SPAG16	0.1903	-0.0065	-0.0065	-0.0064	0.9363
MXD4	TCF12	MXD4	TCF12	0.1924	-0.0065	-0.0065	-0.0065	0.9363
MXD4	TMEM208	MXD4	TMEM208	0.1894	-0.0173	-0.0174	-0.0487	0.8302
MYBL1	C22orf39	MYBL1	C22orf39	0.1630	-0.0246	-0.0247	-0.0446	0.7601
MYBL1	CDKN2D	MYBL1	CDKN2D	0.1831	-0.0342	-0.0343	-0.0893	0.6713
MYBL1	CST3	MYBL1	CST3	0.1791	-0.0130	-0.0130	-0.0139	0.8722
MYBL1	DNAJC21	MYBL1	DNAJC21	0.1717	-0.0185	-0.0185	-0.0271	0.8190
MYBL1	EGR1	MYBL1	EGR1	0.1786	-0.0130	-0.0130	-0.0134	0.8723
MYBL1	FAM134C	MYBL1	FAM134C	0.1943	-0.0130	-0.0130	-0.0143	0.8723
MYBL1	GZMA	MYBL1	GZMA	0.1945	-0.0159	-0.0160	-0.0216	0.8434
MYBL1	HVCN1	MYBL1	HVCN1	0.1798	0.2803	0.2964	0.4996	0.0004
MYBL1	ITPR3	MYBL1	ITPR3	0.1783	-0.0091	-0.0092	-0.0073	0.9097
MYBL1	MKRN1	MYBL1	MKRN1	0.1691	-0.0207	-0.0207	-0.0331	0.7974
MYBL1	MTPN	MYBL1	MTPN	0.1816	-0.0297	-0.0298	-0.0693	0.7124
MYBL1	NDUFAF7	MYBL1	NDUFAF7	0.1679	-0.0184	-0.0185	-0.0274	0.8193
MYBL1	SLC35G1	MYBL1	SLC35G1	0.1610	-0.0091	-0.0092	-0.0080	0.9097
MYBL1	STARD3	MYBL1	STARD3	0.1979	-0.0225	-0.0228	-0.0425	0.7800
MYBL1	TBC1D7	MYBL1	TBC1D7	0.1650	-0.0130	-0.0130	-0.0131	0.8722
MYBL1	TCHP	MYBL1	TCHP	0.1845	0.3054	0.3328	0.4494	0.0001
MYBL1	TSGA10	MYBL1	TSGA10	0.1735	-0.0091	-0.0092	-0.0070	0.9097
MYBL1	ZMIZ2	MYBL1	ZMIZ2	0.1649	-0.0159	-0.0160	-0.0200	0.8434
NFYB	AKAP10	NFYB	AKAP10	0.1739	-0.0127	-0.0130	-0.0058	0.8745
NFYB	AP5B1	NFYB	AP5B1	0.1879	-0.0127	-0.0130	-0.0055	0.8745
NFYB	ATAD1	NFYB	ATAD1	0.1492	-0.0257	-0.0263	-0.0234	0.7503
NFYB	ATRIP	NFYB	ATRIP	0.1872	-0.0181	-0.0185	-0.0107	0.8227
NFYB	BOD1	NFYB	BOD1	0.1895	-0.0392	-0.0401	-0.0509	0.6271
NFYB	BTN2A2	NFYB	BTN2A2	0.1554	-0.0222	-0.0227	-0.0174	0.7833
NFYB	C1orf109	NFYB	C1orf109	0.1832	-0.0368	-0.0377	-0.0458	0.6482
NFYB	C2orf49	NFYB	C2orf49	0.1983	-0.0222	-0.0227	-0.0178	0.7831
NFYB	FBXO2	NFYB	FBXO2	0.2002	-0.0127	-0.0130	-0.0055	0.8745
NFYB	FCER1G	NFYB	FCER1G	0.1893	-0.0343	-0.0351	-0.0401	0.6703
NFYB	FOSB	NFYB	FOSB	0.1643	-0.0316	-0.0324	-0.0349	0.6951
NFYB	IFITM3	NFYB	IFITM3	0.1787	-0.0181	-0.0185	-0.0119	0.8227
NFYB	N6AMT2	NFYB	N6AMT2	0.1727	-0.0181	-0.0185	-0.0115	0.8227
NFYB	NCOA4	NFYB	NCOA4	0.1779	-0.0222	-0.0227	-0.0180	0.7834
NFYB	NGFRAP1	NFYB	NGFRAP1	0.1832	0.1309	0.0956	0.2983	0.1034
NFYB	RPP14	NFYB	RPP14	0.1784	-0.0256	-0.0263	-0.0238	0.7507
NFYB	SYTL3	NFYB	SYTL3	0.1809	-0.0257	-0.0263	-0.0240	0.7501
NFYB	USP22	NFYB	USP22	0.1907	-0.0181	-0.0185	-0.0109	0.8227
NOTCH1	AAMDC	NOTCH1	AAMDC	0.2025	-0.0065	-0.0065	-0.0069	0.9363
NOTCH1	CYHR1	NOTCH1	CYHR1	0.1768	-0.0130	-0.0130	-0.0284	0.8718
NOTCH1	EPB41	NOTCH1	EPB41	0.1972	-0.0219	-0.0221	-0.0827	0.7860
NOTCH1	EPG5	NOTCH1	EPG5	0.1701	-0.0091	-0.0092	-0.0155	0.9100
NOTCH1	ESF1	NOTCH1	ESF1	0.1724	-0.0112	-0.0112	-0.0221	0.8895
NOTCH1	FEM1B	NOTCH1	FEM1B	0.1707	-0.0091	-0.0092	-0.0144	0.9101
NOTCH1	FHOD1	NOTCH1	FHOD1	0.1904	-0.0065	-0.0065	-0.0072	0.9363
NOTCH1	GSK3B	NOTCH1	GSK3B	0.1608	-0.0112	-0.0112	-0.0209	0.8894
NOTCH1	GSTO1	NOTCH1	GSTO1	0.1858	-0.0231	-0.0232	-0.0881	0.7747
NOTCH1	GZMA	NOTCH1	GZMA	0.1887	-0.0112	-0.0112	-0.0231	0.8892
NOTCH1	IRF3	NOTCH1	IRF3	0.1673	-0.0242	-0.0242	-0.0918	0.7644
NOTCH1	KPNA4	NOTCH1	KPNA4	0.1823	-0.0130	-0.0130	-0.0280	0.8718
NOTCH1	NSUN4	NOTCH1	NSUN4	0.1663	-0.0065	-0.0065	-0.0079	0.9363
NOTCH1	POP7	NOTCH1	POP7	0.1736	-0.0160	-0.0161	-0.0439	0.8428
NOTCH1	PTPN18	NOTCH1	PTPN18	0.1745	-0.0160	-0.0161	-0.0435	0.8424
NOTCH1	PYCARD	NOTCH1	PYCARD	0.1848	-0.0289	-0.0289	-0.1304	0.7205
NOTCH1	RENBP	NOTCH1	RENBP	0.2261	-0.0112	-0.0112	-0.0217	0.8893
NOTCH1	SAMD4B	NOTCH1	SAMD4B	0.1934	-0.0112	-0.0112	-0.0206	0.8892
NOTCH1	SERPINB6	NOTCH1	SERPINB6	0.1722	0.2499	0.2563	1.0713	0.0017
NOTCH1	TANGO6	NOTCH1	TANGO6	0.1896	-0.0092	-0.0092	-0.0145	0.9097
NOTCH1	UNK	NOTCH1	UNK	0.1719	-0.0065	-0.0065	-0.0073	0.9363
NOTCH1	VAV3	NOTCH1	VAV3	0.2283	-0.0065	-0.0065	-0.0066	0.9363
NR4A1	ARHGAP18	NR4A1	ARHGAP18	0.1826	-0.0065	-0.0065	-0.0068	0.9363
NR4A1	CD7	NR4A1	CD7	0.1826	0.0273	-0.0261	0.1655	0.7355
NR4A1	ELL	NR4A1	ELL	0.1768	-0.0092	-0.0092	-0.0127	0.9097
NR4A1	GCSAM	NR4A1	GCSAM	0.1937	-0.0160	-0.0161	-0.0378	0.8424
NR4A1	GSTT1	NR4A1	GSTT1	0.1600	-0.0112	-0.0112	-0.0190	0.8893
NR4A1	IPO9	NR4A1	IPO9	0.1837	-0.0130	-0.0130	-0.0260	0.8722
NR4A1	ITPR1	NR4A1	ITPR1	0.1718	-0.0065	-0.0065	-0.0062	0.9363
NR4A1	KIF2A	NR4A1	KIF2A	0.1650	-0.0288	-0.0289	-0.1214	0.7212
NR4A1	LRRC40	NR4A1	LRRC40	0.1594	-0.0065	-0.0065	-0.0065	0.9363
NR4A1	MEGF9	NR4A1	MEGF9	0.1566	-0.0091	-0.0092	-0.0127	0.9098
NR4A1	NT5C3B	NR4A1	NT5C3B	0.1836	-0.0160	-0.0161	-0.0392	0.8427
NR4A1	PAM	NR4A1	PAM	0.1822	-0.0065	-0.0065	-0.0059	0.9363
NR4A1	PHF21A	NR4A1	PHF21A	0.1531	-0.0091	-0.0092	-0.0124	0.9098
NR4A1	S100A11	NR4A1	S100A11	0.1708	-0.0146	-0.0146	-0.0322	0.8566
NR4A1	TESC	NR4A1	TESC	0.1907	-0.0065	-0.0065	-0.0067	0.9363
NR4A1	ZNF550	NR4A1	ZNF550	0.1687	-0.0091	-0.0092	-0.0133	0.9099
NR4A2	AP3M1	NR4A2	AP3M1	0.1930	-0.0092	-0.0092	-0.0057	0.9097
NR4A2	ATAD1	NR4A2	ATAD1	0.1695	0.3540	0.3419	0.4755	0.0000
NR4A2	CDKN2D	NR4A2	CDKN2D	0.2034	-0.0343	-0.0343	-0.0811	0.6712
NR4A2	CEP57	NR4A2	CEP57	0.1826	-0.0264	-0.0265	-0.0500	0.7434
NR4A2	CYHR1	NR4A2	CYHR1	0.1876	-0.0185	-0.0185	-0.0241	0.8189
NR4A2	ITPR1	NR4A2	ITPR1	0.1675	-0.0092	-0.0092	-0.0058	0.9097
NR4A2	JUN	NR4A2	JUN	0.1726	-0.1258	-0.1152	-0.5856	0.1178
NR4A2	MED28	NR4A2	MED28	0.1673	-0.0280	-0.0282	-0.0552	0.7282
NR4A2	OSBPL9	NR4A2	OSBPL9	0.1757	-0.0092	-0.0092	-0.0057	0.9097
NR4A2	PEMT	NR4A2	PEMT	0.1736	-0.0130	-0.0130	-0.0135	0.8722
NR4A2	PPP2R5D	NR4A2	PPP2R5D	0.1915	-0.0130	-0.0130	-0.0130	0.8722
NR4A2	PRR3	NR4A2	PRR3	0.1852	-0.0092	-0.0092	-0.0060	0.9097
NR4A2	RANBP9	NR4A2	RANBP9	0.1833	-0.0092	-0.0092	-0.0062	0.9097
NR4A2	SNX2	NR4A2	SNX2	0.2158	-0.0207	-0.0207	-0.0300	0.7973
NR4A2	TFDP2	NR4A2	TFDP2	0.1866	-0.0092	-0.0092	-0.0057	0.9097
NR4A2	TNFSF10	NR4A2	TNFSF10	0.1711	-0.0247	-0.0247	-0.0431	0.7600
NR4A2	UNK	NR4A2	UNK	0.1959	-0.0092	-0.0092	-0.0062	0.9097
NRL	CHST14	NRL	CHST14	0.2315	-0.0065	-0.0065	-0.0068	0.9363
NRL	COQ7	NRL	COQ7	0.1806	-0.0160	-0.0161	-0.0422	0.8426
NRL	EAF2	NRL	EAF2	0.1679	-0.0065	-0.0065	-0.0065	0.9363
NRL	HOPX	NRL	HOPX	0.1651	-0.0129	-0.0130	-0.0321	0.8730
NRL	KLHL24	NRL	KLHL24	0.1864	-0.0160	-0.0161	-0.0418	0.8424
NRL	LCORL	NRL	LCORL	0.1590	-0.0091	-0.0092	-0.0153	0.9098
NRL	MRPL27	NRL	MRPL27	0.1529	-0.0160	-0.0161	-0.0427	0.8429
NRL	MSL3	NRL	MSL3	0.1864	-0.0130	-0.0130	-0.0288	0.8720
NRL	PAM	NRL	PAM	0.1724	-0.0065	-0.0065	-0.0064	0.9363
NRL	PDE9A	NRL	PDE9A	0.1935	-0.0065	-0.0065	-0.0071	0.9363
NRL	PHF6	NRL	PHF6	0.1870	-0.0111	-0.0112	-0.0236	0.8903
NRL	QTRTD1	NRL	QTRTD1	0.2039	-0.0112	-0.0112	-0.0208	0.8893
NRL	RBM28	NRL	RBM28	0.1834	-0.0065	-0.0065	-0.0064	0.9363
NRL	RELL2	NRL	RELL2	0.1947	-0.0112	-0.0112	-0.0211	0.8893
NRL	SLC20A2	NRL	SLC20A2	0.1763	-0.0092	-0.0092	-0.0144	0.9097
NRL	STAG2	NRL	STAG2	0.1788	-0.0146	-0.0146	-0.0351	0.8565
NRL	TCF12	NRL	TCF12	0.1703	-0.0065	-0.0065	-0.0067	0.9363
NRL	TESC	NRL	TESC	0.1652	-0.0065	-0.0065	-0.0072	0.9363
NRL	THAP2	NRL	THAP2	0.1903	-0.0111	-0.0112	-0.0230	0.8901
NRL	TNFRSF1A	NRL	TNFRSF1A	0.1782	-0.0112	-0.0112	-0.0203	0.8894
NRL	VAV3	NRL	VAV3	0.1712	-0.0065	-0.0065	-0.0065	0.9363
PHF5A	DGCR6	PHF5A	DGCR6	0.1887	-0.0279	-0.0280	-0.0182	0.7294
PHF5A	DICER1	PHF5A	DICER1	0.1868	-0.0279	-0.0280	-0.0187	0.7296
PHF5A	FOS	PHF5A	FOS	0.1784	-0.1087	-0.1083	-0.2410	0.1770
PHF5A	KIAA0922	PHF5A	KIAA0922	0.1827	-0.0160	-0.0161	-0.0066	0.8427
PHF5A	LST1	PHF5A	LST1	0.1655	-0.0548	-0.0550	-0.0694	0.4967
PHF5A	PLAC8	PHF5A	PLAC8	0.1952	-0.1024	-0.1026	-0.2215	0.2033
PHF5A	PTRH1	PHF5A	PTRH1	0.1458	-0.0398	-0.0400	-0.0378	0.6215
PHF5A	SCO2	PHF5A	SCO2	0.1718	-0.0279	-0.0280	-0.0191	0.7299
PHF5A	SFXN3	PHF5A	SFXN3	0.1543	-0.0160	-0.0161	-0.0059	0.8427
PHF5A	SMIM12	PHF5A	SMIM12	0.2116	-0.0622	-0.0627	-0.0905	0.4402
PHF5A	TIMM10B	PHF5A	TIMM10B	0.1610	-0.0430	-0.0433	-0.0475	0.5936
PHF5A	WDR92	PHF5A	WDR92	0.1662	-0.0227	-0.0228	-0.0126	0.7783
PML	AIF1	PML	AIF1	0.1589	-0.0519	-0.0518	-0.1874	0.5201
PML	AL592183.1	PML	AL592183.1	0.1846	-0.0092	-0.0092	-0.0070	0.9097
PML	GALM	PML	GALM	0.1725	-0.0092	-0.0092	-0.0062	0.9097
PML	GGA1	PML	GGA1	0.1714	-0.0313	-0.0314	-0.0766	0.6983
PML	GPX1	PML	GPX1	0.1873	-0.0609	-0.0606	-0.2525	0.4498
PML	ILK	PML	ILK	0.1627	-0.0247	-0.0247	-0.0485	0.7600
PML	IPO5	PML	IPO5	0.1791	-0.0129	-0.0130	-0.0150	0.8729
PML	JUND	PML	JUND	0.1871	0.2669	0.2924	0.4454	0.0008
PML	LEPRE1	PML	LEPRE1	0.2083	-0.0092	-0.0092	-0.0072	0.9097
PML	LIMS2	PML	LIMS2	0.1808	-0.0130	-0.0130	-0.0122	0.8723
PML	NCALD	PML	NCALD	0.1666	-0.0130	-0.0130	-0.0133	0.8722
PML	NUP214	PML	NUP214	0.1655	-0.0092	-0.0092	-0.0070	0.9097
PML	PIGP	PML	PIGP	0.1719	0.3013	0.3006	0.4989	0.0001
PML	PPFIBP2	PML	PPFIBP2	0.1918	-0.0159	-0.0160	-0.0208	0.8437
PML	RIC3	PML	RIC3	0.1546	-0.0207	-0.0207	-0.0330	0.7975
PML	SYTL3	PML	SYTL3	0.1793	-0.0184	-0.0185	-0.0288	0.8192
PML	VILL	PML	VILL	0.1795	-0.0130	-0.0130	-0.0132	0.8723
PML	ZCCHC9	PML	ZCCHC9	0.1696	-0.0159	-0.0160	-0.0202	0.8434
PML	ZNF33B	PML	ZNF33B	0.1607	-0.0159	-0.0160	-0.0203	0.8435
PML	ZRANB1	PML	ZRANB1	0.1618	-0.0092	-0.0092	-0.0080	0.9097
RCHY1	ATAD5	RCHY1	ATAD5	0.1687	-0.0130	-0.0130	-0.0142	0.8723
RCHY1	CTNNB1	RCHY1	CTNNB1	0.2165	-0.0130	-0.0130	-0.0132	0.8723
RCHY1	DDX42	RCHY1	DDX42	0.1812	-0.0184	-0.0185	-0.0264	0.8192
RCHY1	GZMA	RCHY1	GZMA	0.1712	-0.0159	-0.0160	-0.0218	0.8434
RCHY1	H1FX	RCHY1	H1FX	0.1710	-0.0542	-0.0541	-0.1995	0.5014
RCHY1	KBTBD4	RCHY1	KBTBD4	0.1865	-0.0185	-0.0185	-0.0263	0.8191
RCHY1	NGFRAP1	RCHY1	NGFRAP1	0.1774	0.0914	0.0827	0.3411	0.2566
RCHY1	PDE9A	RCHY1	PDE9A	0.1882	-0.0091	-0.0092	-0.0068	0.9098
RCHY1	PLA2G16	RCHY1	PLA2G16	0.1731	-0.0091	-0.0092	-0.0058	0.9098
RCHY1	PLEK	RCHY1	PLEK	0.1675	-0.0091	-0.0092	-0.0064	0.9098
RCHY1	TPM4	RCHY1	TPM4	0.1621	-0.0159	-0.0160	-0.0194	0.8435
RCHY1	TRIM25	RCHY1	TRIM25	0.1710	-0.0091	-0.0092	-0.0067	0.9098
RCHY1	ZNF691	RCHY1	ZNF691	0.1892	-0.0091	-0.0092	-0.0066	0.9098
SNAI3	ATP11B	SNAI3	ATP11B	0.1689	-0.0092	-0.0092	-0.0131	0.9097
SNAI3	ATXN7L1	SNAI3	ATXN7L1	0.2013	-0.0092	-0.0092	-0.0132	0.9097
SNAI3	CCDC86	SNAI3	CCDC86	0.1883	-0.0112	-0.0112	-0.0205	0.8892
SNAI3	FAM84B	SNAI3	FAM84B	0.1770	-0.0129	-0.0130	-0.0283	0.8726
SNAI3	GNPDA2	SNAI3	GNPDA2	0.2468	-0.0065	-0.0065	-0.0069	0.9363
SNAI3	GSTP1	SNAI3	GSTP1	0.1781	-0.0430	-0.0427	-0.2502	0.5936
SNAI3	MED12	SNAI3	MED12	0.2018	-0.0065	-0.0065	-0.0069	0.9363
SNAI3	PRF1	SNAI3	PRF1	0.1950	-0.0129	-0.0130	-0.0278	0.8731
SNAI3	PSMD10	SNAI3	PSMD10	0.1570	-0.0092	-0.0092	-0.0141	0.9097
SNAI3	SLC10A3	SNAI3	SLC10A3	0.1608	-0.0092	-0.0092	-0.0141	0.9097
SNAI3	TCF12	SNAI3	TCF12	0.1705	-0.0065	-0.0065	-0.0067	0.9363
SNAI3	TESC	SNAI3	TESC	0.1785	-0.0065	-0.0065	-0.0071	0.9363
SNAI3	TRIM26	SNAI3	TRIM26	0.1580	-0.0065	-0.0065	-0.0077	0.9363
SOX4	ABCB7	SOX4	ABCB7	0.1814	-0.0112	-0.0112	-0.0189	0.8892
SOX4	ARSG	SOX4	ARSG	0.1949	-0.0091	-0.0092	-0.0130	0.9098
SOX4	CD300A	SOX4	CD300A	0.2110	-0.0065	-0.0065	-0.0058	0.9363
SOX4	COL6A2	SOX4	COL6A2	0.1688	-0.0065	-0.0065	-0.0062	0.9363
SOX4	CRIP2	SOX4	CRIP2	0.1751	-0.0220	-0.0221	-0.0731	0.7850
SOX4	DVL2	SOX4	DVL2	0.1629	-0.0065	-0.0065	-0.0061	0.9363
SOX4	GFPT1	SOX4	GFPT1	0.1828	-0.0091	-0.0092	-0.0135	0.9098
SOX4	ID3	SOX4	ID3	0.1731	-0.0261	-0.0262	-0.0955	0.7462
SOX4	INTS9	SOX4	INTS9	0.1683	-0.0065	-0.0065	-0.0067	0.9363
SOX4	ITPR1	SOX4	ITPR1	0.1722	-0.0065	-0.0065	-0.0061	0.9363
SOX4	KIF3A	SOX4	KIF3A	0.2003	-0.0130	-0.0130	-0.0261	0.8720
SOX4	KPNA5	SOX4	KPNA5	0.1773	-0.0112	-0.0112	-0.0183	0.8893
SOX4	LAS1L	SOX4	LAS1L	0.2071	-0.0146	-0.0146	-0.0333	0.8567
SOX4	MBIP	SOX4	MBIP	0.1685	-0.0161	-0.0161	-0.0352	0.8424
SOX4	NEAT1	SOX4	NEAT1	0.1732	-0.0231	-0.0232	-0.0773	0.7743
SOX4	PGBD2	SOX4	PGBD2	0.1755	-0.0065	-0.0065	-0.0060	0.9363
SOX4	PILRB	SOX4	PILRB	0.2037	-0.0112	-0.0112	-0.0191	0.8894
SOX4	PRPF4	SOX4	PRPF4	0.1850	-0.0130	-0.0130	-0.0252	0.8718
SOX4	PRR3	SOX4	PRR3	0.1985	-0.0065	-0.0065	-0.0063	0.9363
SOX4	SAMD4B	SOX4	SAMD4B	0.1747	-0.0112	-0.0112	-0.0184	0.8892
SOX4	SSSCA1	SOX4	SSSCA1	0.1919	-0.0231	-0.0232	-0.0770	0.7743
SOX4	TAZ	SOX4	TAZ	0.1667	-0.0174	-0.0174	-0.0457	0.8297
SOX4	TRMT10C	SOX4	TRMT10C	0.1692	-0.0146	-0.0146	-0.0315	0.8563
SOX4	USP42	SOX4	USP42	0.1918	-0.0065	-0.0065	-0.0061	0.9363
SP3	APPL2	SP3	APPL2	0.1794	-0.0185	-0.0185	-0.0124	0.8189
SP3	CHST2	SP3	CHST2	0.1749	-0.0130	-0.0130	-0.0061	0.8718
SP3	ELF4	SP3	ELF4	0.1770	-0.0130	-0.0130	-0.0068	0.8718
SP3	GBP1	SP3	GBP1	0.1770	-0.0227	-0.0227	-0.0200	0.7786
SP3	HIST1H2BK	SP3	HIST1H2BK	0.1875	-0.0294	-0.0295	-0.0358	0.7157
SP3	LYZ	SP3	LYZ	0.1566	-0.0263	-0.0263	-0.0257	0.7447
SP3	MED19	SP3	MED19	0.1571	-0.0324	-0.0324	-0.0379	0.6884
SP3	MOV10	SP3	MOV10	0.1695	-0.0227	-0.0227	-0.0202	0.7784
SP3	NEMF	SP3	NEMF	0.1867	-0.0324	-0.0324	-0.0390	0.6880
SP3	PLAC8	SP3	PLAC8	0.1882	-0.0833	-0.0832	-0.2238	0.3012
SP3	PPP1R16A	SP3	PPP1R16A	0.1996	-0.0130	-0.0130	-0.0073	0.8718
SP3	PTCD3	SP3	PTCD3	0.1835	-0.0130	-0.0130	-0.0061	0.8718
SP3	RAB33A	SP3	RAB33A	0.1872	-0.0263	-0.0263	-0.0252	0.7447
SP3	RTP4	SP3	RTP4	0.2004	-0.0227	-0.0227	-0.0197	0.7784
SP3	SNX2	SP3	SNX2	0.1724	0.1926	0.1991	0.2095	0.0160
SP3	ZNF480	SP3	ZNF480	0.1792	-0.0295	-0.0295	-0.0317	0.7150
STAT3	ARSG	STAT3	ARSG	0.1987	0.1705	0.1835	0.0748	0.0333
STAT3	C17orf70	STAT3	C17orf70	0.1649	0.2678	0.2644	0.0774	0.0007
STAT3	CHD6	STAT3	CHD6	0.1794	-0.0670	-0.0670	-0.0589	0.4062
